"Country"	"variable"	"value"
"Hungary"	"7_1_1_adj"	NA
"Ireland"	"7_1_1_adj"	9.9
"Israel"	"7_1_1_adj"	11.4
"Italy"	"7_1_1_adj"	5.3
"Japan"	"7_1_1_adj"	22.3
"Korea"	"7_1_1_adj"	16
"Lithuania"	"7_1_1_adj"	12.5
"Luxembourg"	"7_1_1_adj"	NA
"Latvia"	"7_1_1_adj"	NA
"Netherlands"	"7_1_1_adj"	8.5
"Norway"	"7_1_1_adj"	9.1
"New Zealand"	"7_1_1_adj"	10.8
"Poland"	"7_1_1_adj"	13.1
"Portugal"	"7_1_1_adj"	NA
"Slovak Republic"	"7_1_1_adj"	8.6
"Slovenia"	"7_1_1_adj"	14
"Sweden"	"7_1_1_adj"	11.9
"Turkey"	"7_1_1_adj"	16.1
"United States"	"7_1_1_adj"	11.3
"Australia"	"7_1_2_adj"	11.2
"Austria"	"7_1_2_adj"	11
"Belgium"	"7_1_2_adj"	9.9
"Canada"	"7_1_2_adj"	17.9
"Switzerland"	"7_1_2_adj"	NA
"Chile"	"7_1_2_adj"	29.2
"Czech Republic"	"7_1_2_adj"	9.3
"Germany"	"7_1_2_adj"	11.2
"Denmark"	"7_1_2_adj"	20.9
"Spain"	"7_1_2_adj"	34.7
"Estonia"	"7_1_2_adj"	15.2
"Finland"	"7_1_2_adj"	20.3
"France"	"7_1_2_adj"	6.2
"United Kingdom"	"7_1_2_adj"	14.4
"Greece"	"7_1_2_adj"	16.1
"Hungary"	"7_1_2_adj"	NA
"Ireland"	"7_1_2_adj"	10.8
"Israel"	"7_1_2_adj"	18.7
"Italy"	"7_1_2_adj"	24.7
"Japan"	"7_1_2_adj"	13.8
"Korea"	"7_1_2_adj"	38.6
"Lithuania"	"7_1_2_adj"	44.3
"Luxembourg"	"7_1_2_adj"	NA
"Latvia"	"7_1_2_adj"	NA
"Netherlands"	"7_1_2_adj"	22.3
"Norway"	"7_1_2_adj"	8.9
"New Zealand"	"7_1_2_adj"	16.6
"Poland"	"7_1_2_adj"	43.7
"Portugal"	"7_1_2_adj"	NA
"Slovak Republic"	"7_1_2_adj"	10.1
"Slovenia"	"7_1_2_adj"	8.1
"Sweden"	"7_1_2_adj"	23.7
"Turkey"	"7_1_2_adj"	16.2
"United States"	"7_1_2_adj"	27.4
"Australia"	"7_2_1_adj"	NA
"Austria"	"7_2_1_adj"	37.5
"Belgium"	"7_2_1_adj"	18.7
"Canada"	"7_2_1_adj"	NA
"Switzerland"	"7_2_1_adj"	34.7
"Chile"	"7_2_1_adj"	NA
"Czech Republic"	"7_2_1_adj"	16.8
"Germany"	"7_2_1_adj"	18.9
"Denmark"	"7_2_1_adj"	46.1
"Spain"	"7_2_1_adj"	30.8
"Estonia"	"7_2_1_adj"	30.3
"Finland"	"7_2_1_adj"	42.4
"France"	"7_2_1_adj"	27.4
"United Kingdom"	"7_2_1_adj"	26.7
"Greece"	"7_2_1_adj"	8.6
"Hungary"	"7_2_1_adj"	12.2
"Ireland"	"7_2_1_adj"	20.4
"Israel"	"7_2_1_adj"	NA
"Italy"	"7_2_1_adj"	14.3
"Japan"	"7_2_1_adj"	NA
"Korea"	"7_2_1_adj"	NA
"Lithuania"	"7_2_1_adj"	9.9
"Luxembourg"	"7_2_1_adj"	38
"Latvia"	"7_2_1_adj"	24.9
"Netherlands"	"7_2_1_adj"	40.1
"Norway"	"7_2_1_adj"	35.5
"New Zealand"	"7_2_1_adj"	NA
"Poland"	"7_2_1_adj"	13.6
"Portugal"	"7_2_1_adj"	25.6
"Slovak Republic"	"7_2_1_adj"	21.1
"Slovenia"	"7_2_1_adj"	37.3
"Sweden"	"7_2_1_adj"	38.6
"Turkey"	"7_2_1_adj"	6.1
"United States"	"7_2_1_adj"	NA
"Australia"	"7_2_2_adj"	NA
"Austria"	"7_2_2_adj"	53.9
"Belgium"	"7_2_2_adj"	35.1
"Canada"	"7_2_2_adj"	NA
"Switzerland"	"7_2_2_adj"	23.1
"Chile"	"7_2_2_adj"	NA
"Czech Republic"	"7_2_2_adj"	23.8
"Germany"	"7_2_2_adj"	24
"Denmark"	"7_2_2_adj"	43.2
"Spain"	"7_2_2_adj"	29.9
"Estonia"	"7_2_2_adj"	NA
"Finland"	"7_2_2_adj"	41.1
"France"	"7_2_2_adj"	32.7
"United Kingdom"	"7_2_2_adj"	33.2
"Greece"	"7_2_2_adj"	7.1
"Hungary"	"7_2_2_adj"	8.8
"Ireland"	"7_2_2_adj"	NA
"Israel"	"7_2_2_adj"	NA
"Italy"	"7_2_2_adj"	NA
"Japan"	"7_2_2_adj"	NA
"Korea"	"7_2_2_adj"	NA
"Lithuania"	"7_2_2_adj"	8.5
"Luxembourg"	"7_2_2_adj"	46.3
"Latvia"	"7_2_2_adj"	23
"Netherlands"	"7_2_2_adj"	49
"Norway"	"7_2_2_adj"	36.2
"New Zealand"	"7_2_2_adj"	NA
"Poland"	"7_2_2_adj"	15.8
"Portugal"	"7_2_2_adj"	25.5
"Slovak Republic"	"7_2_2_adj"	17.8
"Slovenia"	"7_2_2_adj"	24.4
"Sweden"	"7_2_2_adj"	58.2
"Turkey"	"7_2_2_adj"	NA
"United States"	"7_2_2_adj"	NA
"Australia"	"7_1_1_norm"	0.60164626
"Austria"	"7_1_1_norm"	0.4332597
"Belgium"	"7_1_1_norm"	0.228550053
"Canada"	"7_1_1_norm"	0.551836695
"Switzerland"	"7_1_1_norm"	NA
"Chile"	"7_1_1_norm"	0.544684446
"Czech Republic"	"7_1_1_norm"	0.823396257
"Germany"	"7_1_1_norm"	0.45520045
"Denmark"	"7_1_1_norm"	0.668117056
"Spain"	"7_1_1_norm"	0.752015675
"Estonia"	"7_1_1_norm"	0.368735413
"Finland"	"7_1_1_norm"	0.070718594
"France"	"7_1_1_norm"	1
"United Kingdom"	"7_1_1_norm"	0.734114271
"Greece"	"7_1_1_norm"	0.605289542
"Hungary"	"7_1_1_norm"	NA
"Ireland"	"7_1_1_norm"	0.658458407
"Israel"	"7_1_1_norm"	0.582392162
"Italy"	"7_1_1_norm"	0.906303406
"Japan"	"7_1_1_norm"	0
"Korea"	"7_1_1_norm"	0.334044667
"Lithuania"	"7_1_1_norm"	0.522753002
"Luxembourg"	"7_1_1_norm"	NA
"Latvia"	"7_1_1_norm"	NA
"Netherlands"	"7_1_1_norm"	0.734071991
"Norway"	"7_1_1_norm"	0.701896395
"New Zealand"	"7_1_1_norm"	0.61287731
"Poland"	"7_1_1_norm"	0.491568519
"Portugal"	"7_1_1_norm"	NA
"Slovak Republic"	"7_1_1_norm"	0.730898194
"Slovenia"	"7_1_1_norm"	0.443222774
"Sweden"	"7_1_1_norm"	0.552536389
"Turkey"	"7_1_1_norm"	0.329389988
"United States"	"7_1_1_norm"	0.586283352
"Australia"	"7_1_2_norm"	0.129326949
"Austria"	"7_1_2_norm"	0.123865024
"Belgium"	"7_1_2_norm"	0.095757906
"Canada"	"7_1_2_norm"	0.306057953
"Switzerland"	"7_1_2_norm"	NA
"Chile"	"7_1_2_norm"	0.60149276
"Czech Republic"	"7_1_2_norm"	0.08162477
"Germany"	"7_1_2_norm"	0.129932834
"Denmark"	"7_1_2_norm"	0.383456253
"Spain"	"7_1_2_norm"	0.74562693
"Estonia"	"7_1_2_norm"	0.236251679
"Finland"	"7_1_2_norm"	0.367808442
"France"	"7_1_2_norm"	0
"United Kingdom"	"7_1_2_norm"	0.213910035
"Greece"	"7_1_2_norm"	0.25857217
"Hungary"	"7_1_2_norm"	NA
"Ireland"	"7_1_2_norm"	0.118529801
"Israel"	"7_1_2_norm"	0.326255342
"Italy"	"7_1_2_norm"	0.484008098
"Japan"	"7_1_2_norm"	0.197873457
"Korea"	"7_1_2_norm"	0.848089958
"Lithuania"	"7_1_2_norm"	1
"Luxembourg"	"7_1_2_norm"	NA
"Latvia"	"7_1_2_norm"	NA
"Netherlands"	"7_1_2_norm"	0.420325039
"Norway"	"7_1_2_norm"	0.070356336
"New Zealand"	"7_1_2_norm"	0.273124648
"Poland"	"7_1_2_norm"	0.982771826
"Portugal"	"7_1_2_norm"	NA
"Slovak Republic"	"7_1_2_norm"	0.10114822
"Slovenia"	"7_1_2_norm"	0.049480492
"Sweden"	"7_1_2_norm"	0.458483209
"Turkey"	"7_1_2_norm"	0.262397859
"United States"	"7_1_2_norm"	0.556300084
"Australia"	"7_2_1_norm"	NA
"Austria"	"7_2_1_norm"	0.785
"Belgium"	"7_2_1_norm"	0.315
"Canada"	"7_2_1_norm"	NA
"Switzerland"	"7_2_1_norm"	0.715
"Chile"	"7_2_1_norm"	NA
"Czech Republic"	"7_2_1_norm"	0.2675
"Germany"	"7_2_1_norm"	0.32
"Denmark"	"7_2_1_norm"	1
"Spain"	"7_2_1_norm"	0.6175
"Estonia"	"7_2_1_norm"	0.605
"Finland"	"7_2_1_norm"	0.9075
"France"	"7_2_1_norm"	0.5325
"United Kingdom"	"7_2_1_norm"	0.515
"Greece"	"7_2_1_norm"	0.0625
"Hungary"	"7_2_1_norm"	0.1525
"Ireland"	"7_2_1_norm"	0.3575
"Israel"	"7_2_1_norm"	NA
"Italy"	"7_2_1_norm"	0.205
"Japan"	"7_2_1_norm"	NA
"Korea"	"7_2_1_norm"	NA
"Lithuania"	"7_2_1_norm"	0.095
"Luxembourg"	"7_2_1_norm"	0.7975
"Latvia"	"7_2_1_norm"	0.47
"Netherlands"	"7_2_1_norm"	0.85
"Norway"	"7_2_1_norm"	0.735
"New Zealand"	"7_2_1_norm"	NA
"Poland"	"7_2_1_norm"	0.1875
"Portugal"	"7_2_1_norm"	0.4875
"Slovak Republic"	"7_2_1_norm"	0.375
"Slovenia"	"7_2_1_norm"	0.78
"Sweden"	"7_2_1_norm"	0.8125
"Turkey"	"7_2_1_norm"	0
"United States"	"7_2_1_norm"	NA
"Australia"	"7_2_2_norm"	NA
"Austria"	"7_2_2_norm"	0.917662954
"Belgium"	"7_2_2_norm"	0.549431362
"Canada"	"7_2_2_norm"	NA
"Switzerland"	"7_2_2_norm"	0.314235831
"Chile"	"7_2_2_norm"	NA
"Czech Republic"	"7_2_2_norm"	0.327180073
"Germany"	"7_2_2_norm"	0.331715791
"Denmark"	"7_2_2_norm"	0.707993647
"Spain"	"7_2_2_norm"	0.447684823
"Estonia"	"7_2_2_norm"	NA
"Finland"	"7_2_2_norm"	0.66568059
"France"	"7_2_2_norm"	0.501502717
"United Kingdom"	"7_2_2_norm"	0.511539686
"Greece"	"7_2_2_norm"	0
"Hungary"	"7_2_2_norm"	0.033164456
"Ireland"	"7_2_2_norm"	NA
"Israel"	"7_2_2_norm"	NA
"Italy"	"7_2_2_norm"	NA
"Japan"	"7_2_2_norm"	NA
"Korea"	"7_2_2_norm"	NA
"Lithuania"	"7_2_2_norm"	0.027555398
"Luxembourg"	"7_2_2_norm"	0.768122893
"Latvia"	"7_2_2_norm"	0.311484819
"Netherlands"	"7_2_2_norm"	0.821103972
"Norway"	"7_2_2_norm"	0.570560787
"New Zealand"	"7_2_2_norm"	NA
"Poland"	"7_2_2_norm"	0.170994005
"Portugal"	"7_2_2_norm"	0.360839995
"Slovak Republic"	"7_2_2_norm"	0.210519041
"Slovenia"	"7_2_2_norm"	0.339257492
"Sweden"	"7_2_2_norm"	1
"Turkey"	"7_2_2_norm"	NA
"United States"	"7_2_2_norm"	NA
"Australia"	"FL"	0.365486604
"Austria"	"FL"	0.278562362
"Belgium"	"FL"	0.162153979
"Canada"	"FL"	0.428947324
"Switzerland"	"FL"	NA
"Chile"	"FL"	0.573088603
"Czech Republic"	"FL"	0.452510514
"Germany"	"FL"	0.292566642
"Denmark"	"FL"	0.525786655
"Spain"	"FL"	0.748821303
"Estonia"	"FL"	0.302493546
"Finland"	"FL"	0.219263518
"France"	"FL"	0.5
"United Kingdom"	"FL"	0.474012153
"Greece"	"FL"	0.431930856
"Hungary"	"FL"	NA
"Ireland"	"FL"	0.388494104
"Israel"	"FL"	0.454323752
"Italy"	"FL"	0.695155752
"Japan"	"FL"	0.098936728
"Korea"	"FL"	0.591067313
"Lithuania"	"FL"	0.761376501
"Luxembourg"	"FL"	NA
"Latvia"	"FL"	NA
"Netherlands"	"FL"	0.577198515
"Norway"	"FL"	0.386126365
"New Zealand"	"FL"	0.443000979
"Poland"	"FL"	0.737170173
"Portugal"	"FL"	NA
"Slovak Republic"	"FL"	0.416023207
"Slovenia"	"FL"	0.246351633
"Sweden"	"FL"	0.505509799
"Turkey"	"FL"	0.295893923
"United States"	"FL"	0.571291718
"Australia"	"CG"	NA
"Austria"	"CG"	0.851331477
"Belgium"	"CG"	0.432215681
"Canada"	"CG"	NA
"Switzerland"	"CG"	0.514617916
"Chile"	"CG"	NA
"Czech Republic"	"CG"	0.297340037
"Germany"	"CG"	0.325857895
"Denmark"	"CG"	0.853996824
"Spain"	"CG"	0.532592411
"Estonia"	"CG"	0.605
"Finland"	"CG"	0.786590295
"France"	"CG"	0.517001358
"United Kingdom"	"CG"	0.513269843
"Greece"	"CG"	0.03125
"Hungary"	"CG"	0.092832228
"Ireland"	"CG"	0.3575
"Israel"	"CG"	NA
"Italy"	"CG"	0.205
"Japan"	"CG"	NA
"Korea"	"CG"	NA
"Lithuania"	"CG"	0.061277699
"Luxembourg"	"CG"	0.782811447
"Latvia"	"CG"	0.390742409
"Netherlands"	"CG"	0.835551986
"Norway"	"CG"	0.652780394
"New Zealand"	"CG"	NA
"Poland"	"CG"	0.179247002
"Portugal"	"CG"	0.424169997
"Slovak Republic"	"CG"	0.29275952
"Slovenia"	"CG"	0.559628746
"Sweden"	"CG"	0.90625
"Turkey"	"CG"	0
"United States"	"CG"	NA
"Australia"	"Total"	0.365486604
"Austria"	"Total"	0.564946919
"Belgium"	"Total"	0.29718483
"Canada"	"Total"	0.428947324
"Switzerland"	"Total"	0.514617916
"Chile"	"Total"	0.573088603
"Czech Republic"	"Total"	0.374925275
"Germany"	"Total"	0.309212269
"Denmark"	"Total"	0.689891739
"Spain"	"Total"	0.640706857
"Estonia"	"Total"	0.453746773
"Finland"	"Total"	0.502926906
"France"	"Total"	0.508500679
"United Kingdom"	"Total"	0.493640998
"Greece"	"Total"	0.231590428
"Hungary"	"Total"	0.092832228
"Ireland"	"Total"	0.372997052
"Israel"	"Total"	0.454323752
"Italy"	"Total"	0.450077876
"Japan"	"Total"	0.098936728
"Korea"	"Total"	0.591067313
"Lithuania"	"Total"	0.4113271
"Luxembourg"	"Total"	0.782811447
"Latvia"	"Total"	0.390742409
"Netherlands"	"Total"	0.706375251
"Norway"	"Total"	0.519453379
"New Zealand"	"Total"	0.443000979
"Poland"	"Total"	0.458208588
"Portugal"	"Total"	0.424169997
"Slovak Republic"	"Total"	0.354391364
"Slovenia"	"Total"	0.402990189
"Sweden"	"Total"	0.705879899
"Turkey"	"Total"	0.147946962
"United States"	"Total"	0.571291718
"OECD"	"Total"	0.45083
"Australia"	"Flexiguidance_Ranking"	27
"Austria"	"Flexiguidance_Ranking"	9
"Belgium"	"Flexiguidance_Ranking"	30
"Canada"	"Flexiguidance_Ranking"	20
"Switzerland"	"Flexiguidance_Ranking"	11
"Chile"	"Flexiguidance_Ranking"	7
"Czech Republic"	"Flexiguidance_Ranking"	25
"Germany"	"Flexiguidance_Ranking"	29
"Denmark"	"Flexiguidance_Ranking"	4
"Spain"	"Flexiguidance_Ranking"	5
"Estonia"	"Flexiguidance_Ranking"	17
"Finland"	"Flexiguidance_Ranking"	13
"France"	"Flexiguidance_Ranking"	12
"United Kingdom"	"Flexiguidance_Ranking"	14
"Greece"	"Flexiguidance_Ranking"	31
"Hungary"	"Flexiguidance_Ranking"	34
"Ireland"	"Flexiguidance_Ranking"	26
"Israel"	"Flexiguidance_Ranking"	16
"Italy"	"Flexiguidance_Ranking"	18
"Japan"	"Flexiguidance_Ranking"	33
"Korea"	"Flexiguidance_Ranking"	6
"Lithuania"	"Flexiguidance_Ranking"	22
"Luxembourg"	"Flexiguidance_Ranking"	1
"Latvia"	"Flexiguidance_Ranking"	24
"Netherlands"	"Flexiguidance_Ranking"	2
"Norway"	"Flexiguidance_Ranking"	10
"New Zealand"	"Flexiguidance_Ranking"	19
"Poland"	"Flexiguidance_Ranking"	15
"Portugal"	"Flexiguidance_Ranking"	21
"Slovak Republic"	"Flexiguidance_Ranking"	28
"Slovenia"	"Flexiguidance_Ranking"	23
"Sweden"	"Flexiguidance_Ranking"	3
"Turkey"	"Flexiguidance_Ranking"	32
"United States"	"Flexiguidance_Ranking"	8
