"Country"	"variable"	"value"
"Ireland"	"1_2_1"	42.7
"Israel"	"1_2_1"	44.8
"Italy"	"1_2_1"	50.7
"Japan"	"1_2_1"	54.3
"Korea"	"1_2_1"	43.2
"Lithuania"	"1_2_1"	63
"Luxembourg"	"1_2_1"	NA
"Latvia"	"1_2_1"	NA
"Netherlands"	"1_2_1"	40.1
"Norway"	"1_2_1"	31.4
"New Zealand"	"1_2_1"	32.8
"Poland"	"1_2_1"	50.4
"Portugal"	"1_2_1"	NA
"Slovak Republic"	"1_2_1"	64.4
"Slovenia"	"1_2_1"	52.9
"Sweden"	"1_2_1"	35.4
"Turkey"	"1_2_1"	59.5
"United States"	"1_2_1"	37.2
"OECD"	"1_2_1"	46.4
"Australia"	"1_2_2"	14.9
"Austria"	"1_2_2"	13.1
"Belgium"	"1_2_2"	18.5
"Canada"	"1_2_2"	15.2
"Switzerland"	"1_2_2"	NA
"Chile"	"1_2_2"	NA
"Czech Republic"	"1_2_2"	9.4
"Germany"	"1_2_2"	11.6
"Denmark"	"1_2_2"	11.8
"Spain"	"1_2_2"	27.2
"Estonia"	"1_2_2"	19.9
"Finland"	"1_2_2"	16
"France"	"1_2_2"	11.5
"United Kingdom"	"1_2_2"	14.6
"Greece"	"1_2_2"	17.2
"Hungary"	"1_2_2"	22.8
"Ireland"	"1_2_2"	23.6
"Israel"	"1_2_2"	13.2
"Italy"	"1_2_2"	13.8
"Japan"	"1_2_2"	15.7
"Korea"	"1_2_2"	28.9
"Lithuania"	"1_2_2"	28.7
"Luxembourg"	"1_2_2"	18.3
"Latvia"	"1_2_2"	23.2
"Netherlands"	"1_2_2"	10.9
"Norway"	"1_2_2"	12.7
"New Zealand"	"1_2_2"	NA
"Poland"	"1_2_2"	19.1
"Portugal"	"1_2_2"	21.3
"Slovak Republic"	"1_2_2"	16.1
"Slovenia"	"1_2_2"	18.6
"Sweden"	"1_2_2"	15.2
"Turkey"	"1_2_2"	NA
"United States"	"1_2_2"	9.8
"OECD"	"1_2_2"	17.1
"Australia"	"1_3_1"	21.5
"Austria"	"1_3_1"	19.1
"Belgium"	"1_3_1"	17.3
"Canada"	"1_3_1"	25.1
"Switzerland"	"1_3_1"	NA
"Chile"	"1_3_1"	67.1
"Czech Republic"	"1_3_1"	16.9
"Germany"	"1_3_1"	22.6
"Denmark"	"1_3_1"	19.1
"Spain"	"1_3_1"	35.7
"Estonia"	"1_3_1"	18.2
"Finland"	"1_3_1"	15.4
"France"	"1_3_1"	31.5
"United Kingdom"	"1_3_1"	26.8
"Greece"	"1_3_1"	35.5
"Hungary"	"1_3_1"	NA
"Ireland"	"1_3_1"	27.7
"Israel"	"1_3_1"	36.3
"Italy"	"1_3_1"	38
"Japan"	"1_3_1"	9.1
"Korea"	"1_3_1"	20.6
"Lithuania"	"1_3_1"	21.1
"Luxembourg"	"1_3_1"	NA
"Latvia"	"1_3_1"	NA
"Netherlands"	"1_3_1"	15.6
"Norway"	"1_3_1"	16.9
"New Zealand"	"1_3_1"	20.7
"Poland"	"1_3_1"	27.4
"Portugal"	"1_3_1"	NA
"Slovak Republic"	"1_3_1"	16.5
"Slovenia"	"1_3_1"	31.2
"Sweden"	"1_3_1"	17.5
"Turkey"	"1_3_1"	56.9
"United States"	"1_3_1"	30
"OECD"	"1_3_1"	26.1
"Australia"	"1_3_2"	22.4
"Austria"	"1_3_2"	29.9
"Belgium"	"1_3_2"	31.6
"Canada"	"1_3_2"	29.3
"Switzerland"	"1_3_2"	NA
"Chile"	"1_3_2"	62.6
"Czech Republic"	"1_3_2"	31.4
"Germany"	"1_3_2"	30.9
"Denmark"	"1_3_2"	25.5
"Spain"	"1_3_2"	NA
"Estonia"	"1_3_2"	37.8
"Finland"	"1_3_2"	24.7
"France"	"1_3_2"	NA
"United Kingdom"	"1_3_2"	28.7
"Greece"	"1_3_2"	54.7
"Hungary"	"1_3_2"	NA
"Ireland"	"1_3_2"	37
"Israel"	"1_3_2"	41.2
"Italy"	"1_3_2"	NA
"Japan"	"1_3_2"	35.7
"Korea"	"1_3_2"	41.9
"Lithuania"	"1_3_2"	55.7
"Luxembourg"	"1_3_2"	NA
"Latvia"	"1_3_2"	NA
"Netherlands"	"1_3_2"	22.1
"Norway"	"1_3_2"	21.5
"New Zealand"	"1_3_2"	22.9
"Poland"	"1_3_2"	56.8
"Portugal"	"1_3_2"	NA
"Slovak Republic"	"1_3_2"	43.2
"Slovenia"	"1_3_2"	47.8
"Sweden"	"1_3_2"	23.4
"Turkey"	"1_3_2"	73.5
"United States"	"1_3_2"	30.4
"OECD"	"1_3_2"	37.0
"Australia"	"1_4_1"	41.9
"Austria"	"1_4_1"	101
"Belgium"	"1_4_1"	164.1
"Canada"	"1_4_1"	64.4
"Switzerland"	"1_4_1"	120.4
"Chile"	"1_4_1"	55.5
"Czech Republic"	"1_4_1"	151.4
"Germany"	"1_4_1"	84
"Denmark"	"1_4_1"	100.5
"Spain"	"1_4_1"	63.1
"Estonia"	"1_4_1"	151.1
"Finland"	"1_4_1"	72.9
"France"	"1_4_1"	61.2
"United Kingdom"	"1_4_1"	58.1
"Greece"	"1_4_1"	60.9
"Hungary"	"1_4_1"	169.4
"Ireland"	"1_4_1"	224.7
"Israel"	"1_4_1"	58
"Italy"	"1_4_1"	56
"Japan"	"1_4_1"	31.2
"Korea"	"1_4_1"	77.7
"Lithuania"	"1_4_1"	146.9
"Luxembourg"	"1_4_1"	413.5
"Latvia"	"1_4_1"	118.8
"Netherlands"	"1_4_1"	148.8
"Norway"	"1_4_1"	68.8
"New Zealand"	"1_4_1"	51.3
"Poland"	"1_4_1"	100.4
"Portugal"	"1_4_1"	78.9
"Slovak Republic"	"1_4_1"	184
"Slovenia"	"1_4_1"	146.2
"Sweden"	"1_4_1"	84.4
"Turkey"	"1_4_1"	46.9
"United States"	"1_4_1"	26.5
"OECD"	"1_4_1"	105.4
"Australia"	"1_4_2"	-2.3
"Austria"	"1_4_2"	0.2
"Belgium"	"1_4_2"	8.5
"Canada"	"1_4_2"	-2.7
"Switzerland"	"1_4_2"	8.2
"Chile"	"1_4_2"	-27.4
"Czech Republic"	"1_4_2"	16.1
"Germany"	"1_4_2"	5.8
"Denmark"	"1_4_2"	0.4
"Spain"	"1_4_2"	9.9
"Estonia"	"1_4_2"	11.7
"Finland"	"1_4_2"	-12.4
"France"	"1_4_2"	8.3
"United Kingdom"	"1_4_2"	11.7
"Greece"	"1_4_2"	5.9
"Hungary"	"1_4_2"	9.1
"Ireland"	"1_4_2"	46.6
"Israel"	"1_4_2"	-29.2
"Italy"	"1_4_2"	1.4
"Japan"	"1_4_2"	-5.7
"Korea"	"1_4_2"	0.5
"Lithuania"	"1_4_2"	29
"Luxembourg"	"1_4_2"	24.4
"Latvia"	"1_4_2"	23.8
"Netherlands"	"1_4_2"	14
"Norway"	"1_4_2"	-6
"New Zealand"	"1_4_2"	-12
"Poland"	"1_4_2"	24.4
"Portugal"	"1_4_2"	13.4
"Slovak Republic"	"1_4_2"	9.7
"Slovenia"	"1_4_2"	7.1
"Sweden"	"1_4_2"	-5.6
"Turkey"	"1_4_2"	-0.8
"United States"	"1_4_2"	-5.4
"OECD"	"1_4_2"	5.3
"Australia"	"1_4_3"	20.7
"Austria"	"1_4_3"	42.5
"Belgium"	"1_4_3"	47
"Canada"	"1_4_3"	26.8
"Switzerland"	"1_4_3"	49.2
"Chile"	"1_4_3"	NA
"Czech Republic"	"1_4_3"	55.5
"Germany"	"1_4_3"	41.7
"Denmark"	"1_4_3"	44.7
"Spain"	"1_4_3"	36.9
"Estonia"	"1_4_3"	54.3
"Finland"	"1_4_3"	39.1
"France"	"1_4_3"	32.1
"United Kingdom"	"1_4_3"	30.5
"Greece"	"1_4_3"	30.5
"Hungary"	"1_4_3"	59.2
"Ireland"	"1_4_3"	65.1
"Israel"	"1_4_3"	56.5
"Italy"	"1_4_3"	35.2
"Japan"	"1_4_3"	18.9
"Korea"	"1_4_3"	38.7
"Lithuania"	"1_4_3"	NA
"Luxembourg"	"1_4_3"	80.6
"Latvia"	"1_4_3"	43.2
"Netherlands"	"1_4_3"	44.3
"Norway"	"1_4_3"	35.8
"New Zealand"	"1_4_3"	NA
"Poland"	"1_4_3"	43.7
"Portugal"	"1_4_3"	42.5
"Slovak Republic"	"1_4_3"	56.1
"Slovenia"	"1_4_3"	54.5
"Sweden"	"1_4_3"	44.4
"Turkey"	"1_4_3"	23.3
"United States"	"1_4_3"	14.7
"OECD"	"1_4_3"	42.2
"Australia"	"1_4_4"	9.5
"Austria"	"1_4_4"	-2.1
"Belgium"	"1_4_4"	-2.3
"Canada"	"1_4_4"	-18.8
"Switzerland"	"1_4_4"	15.5
"Chile"	"1_4_4"	NA
"Czech Republic"	"1_4_4"	15.4
"Germany"	"1_4_4"	18.8
"Denmark"	"1_4_4"	4.9
"Spain"	"1_4_4"	38.2
"Estonia"	"1_4_4"	0.2
"Finland"	"1_4_4"	-2.3
"France"	"1_4_4"	7
"United Kingdom"	"1_4_4"	22
"Greece"	"1_4_4"	28.7
"Hungary"	"1_4_4"	17.2
"Ireland"	"1_4_4"	23.1
"Israel"	"1_4_4"	41.6
"Italy"	"1_4_4"	19.3
"Japan"	"1_4_4"	25.2
"Korea"	"1_4_4"	12.2
"Lithuania"	"1_4_4"	NA
"Luxembourg"	"1_4_4"	8.3
"Latvia"	"1_4_4"	22
"Netherlands"	"1_4_4"	18.1
"Norway"	"1_4_4"	-5.5
"New Zealand"	"1_4_4"	NA
"Poland"	"1_4_4"	18.1
"Portugal"	"1_4_4"	37.1
"Slovak Republic"	"1_4_4"	5.1
"Slovenia"	"1_4_4"	5.4
"Sweden"	"1_4_4"	-6.7
"Turkey"	"1_4_4"	-5.7
"United States"	"1_4_4"	41.3
"United States"	"1_4_4"	13.3
"Australia"	"1_1_1_adj"	22.6
"Austria"	"1_1_1_adj"	28.1
"Belgium"	"1_1_1_adj"	28
"Canada"	"1_1_1_adj"	23.8
"Switzerland"	"1_1_1_adj"	26.8
"Chile"	"1_1_1_adj"	15.2
"Czech Republic"	"1_1_1_adj"	26.9
"Germany"	"1_1_1_adj"	32.1
"Denmark"	"1_1_1_adj"	29.7
"Spain"	"1_1_1_adj"	28.5
"Estonia"	"1_1_1_adj"	28.9
"Finland"	"1_1_1_adj"	32
"France"	"1_1_1_adj"	30.2
"United Kingdom"	"1_1_1_adj"	28.2
"Greece"	"1_1_1_adj"	30.5
"Hungary"	"1_1_1_adj"	25.7
"Ireland"	"1_1_1_adj"	20.3
"Israel"	"1_1_1_adj"	18.4
"Italy"	"1_1_1_adj"	35
"Japan"	"1_1_1_adj"	42.7
"Korea"	"1_1_1_adj"	17.7
"Lithuania"	"1_1_1_adj"	28
"Luxembourg"	"1_1_1_adj"	20.1
"Latvia"	"1_1_1_adj"	29.4
"Netherlands"	"1_1_1_adj"	27.4
"Norway"	"1_1_1_adj"	24.8
"New Zealand"	"1_1_1_adj"	22.4
"Poland"	"1_1_1_adj"	22.5
"Portugal"	"1_1_1_adj"	31.8
"Slovak Republic"	"1_1_1_adj"	19.9
"Slovenia"	"1_1_1_adj"	26.8
"Sweden"	"1_1_1_adj"	31.1
"Turkey"	"1_1_1_adj"	11.7
"United States"	"1_1_1_adj"	22.1
"Australia"	"1_1_2_adj"	37.2
"Austria"	"1_1_2_adj"	54.5
"Belgium"	"1_1_2_adj"	46.3
"Canada"	"1_1_2_adj"	43.8
"Switzerland"	"1_1_2_adj"	50
"Chile"	"1_1_2_adj"	39.2
"Czech Republic"	"1_1_2_adj"	54
"Germany"	"1_1_2_adj"	54.4
"Denmark"	"1_1_2_adj"	41
"Spain"	"1_1_2_adj"	71.2
"Estonia"	"1_1_2_adj"	51.5
"Finland"	"1_1_2_adj"	44.3
"France"	"1_1_2_adj"	47.2
"United Kingdom"	"1_1_2_adj"	43.6
"Greece"	"1_1_2_adj"	67.7
"Hungary"	"1_1_2_adj"	48.1
"Ireland"	"1_1_2_adj"	45.1
"Israel"	"1_1_2_adj"	48.2
"Italy"	"1_1_2_adj"	66.2
"Japan"	"1_1_2_adj"	71.2
"Korea"	"1_1_2_adj"	66.3
"Lithuania"	"1_1_2_adj"	43.7
"Luxembourg"	"1_1_2_adj"	38.2
"Latvia"	"1_1_2_adj"	48
"Netherlands"	"1_1_2_adj"	48.2
"Norway"	"1_1_2_adj"	39.1
"New Zealand"	"1_1_2_adj"	39.5
"Poland"	"1_1_2_adj"	56.3
"Portugal"	"1_1_2_adj"	67.5
"Slovak Republic"	"1_1_2_adj"	49.6
"Slovenia"	"1_1_2_adj"	61.1
"Sweden"	"1_1_2_adj"	41.3
"Turkey"	"1_1_2_adj"	32.8
"United States"	"1_1_2_adj"	36.4
"Australia"	"1_2_1_adj"	NA
"Austria"	"1_2_1_adj"	46.3
"Belgium"	"1_2_1_adj"	42.5
"Canada"	"1_2_1_adj"	42.1
"Switzerland"	"1_2_1_adj"	NA
"Chile"	"1_2_1_adj"	53
"Czech Republic"	"1_2_1_adj"	46.7
"Germany"	"1_2_1_adj"	54.2
"Denmark"	"1_2_1_adj"	38.3
"Spain"	"1_2_1_adj"	51.9
"Estonia"	"1_2_1_adj"	43
"Finland"	"1_2_1_adj"	33.6
"France"	"1_2_1_adj"	49.2
"United Kingdom"	"1_2_1_adj"	37.7
"Greece"	"1_2_1_adj"	58.7
"Hungary"	"1_2_1_adj"	NA
"Ireland"	"1_2_1_adj"	42.7
"Israel"	"1_2_1_adj"	44.8
"Italy"	"1_2_1_adj"	50.7
"Japan"	"1_2_1_adj"	54.3
"Korea"	"1_2_1_adj"	43.2
"Lithuania"	"1_2_1_adj"	63
"Luxembourg"	"1_2_1_adj"	NA
"Latvia"	"1_2_1_adj"	NA
"Netherlands"	"1_2_1_adj"	40.1
"Norway"	"1_2_1_adj"	31.4
"New Zealand"	"1_2_1_adj"	32.8
"Poland"	"1_2_1_adj"	50.4
"Portugal"	"1_2_1_adj"	NA
"Slovak Republic"	"1_2_1_adj"	64.4
"Slovenia"	"1_2_1_adj"	52.9
"Sweden"	"1_2_1_adj"	35.4
"Turkey"	"1_2_1_adj"	59.5
"United States"	"1_2_1_adj"	37.2
"Australia"	"1_2_2_adj"	14.9
"Austria"	"1_2_2_adj"	13.1
"Belgium"	"1_2_2_adj"	18.5
"Canada"	"1_2_2_adj"	15.2
"Switzerland"	"1_2_2_adj"	NA
"Chile"	"1_2_2_adj"	NA
"Czech Republic"	"1_2_2_adj"	9.4
"Germany"	"1_2_2_adj"	11.6
"Denmark"	"1_2_2_adj"	11.8
"Spain"	"1_2_2_adj"	27.2
"Estonia"	"1_2_2_adj"	19.9
"Finland"	"1_2_2_adj"	16
"France"	"1_2_2_adj"	11.5
"United Kingdom"	"1_2_2_adj"	14.6
"Greece"	"1_2_2_adj"	17.2
"Hungary"	"1_2_2_adj"	22.8
"Ireland"	"1_2_2_adj"	23.6
"Israel"	"1_2_2_adj"	13.2
"Italy"	"1_2_2_adj"	13.8
"Japan"	"1_2_2_adj"	15.7
"Korea"	"1_2_2_adj"	28.9
"Lithuania"	"1_2_2_adj"	28.7
"Luxembourg"	"1_2_2_adj"	18.3
"Latvia"	"1_2_2_adj"	23.2
"Netherlands"	"1_2_2_adj"	10.9
"Norway"	"1_2_2_adj"	12.7
"New Zealand"	"1_2_2_adj"	NA
"Poland"	"1_2_2_adj"	19.1
"Portugal"	"1_2_2_adj"	21.3
"Slovak Republic"	"1_2_2_adj"	16.1
"Slovenia"	"1_2_2_adj"	18.6
"Sweden"	"1_2_2_adj"	15.2
"Turkey"	"1_2_2_adj"	NA
"United States"	"1_2_2_adj"	9.8
"Australia"	"1_3_1_adj"	21.5
"Austria"	"1_3_1_adj"	19.1
"Belgium"	"1_3_1_adj"	17.3
"Canada"	"1_3_1_adj"	25.1
"Switzerland"	"1_3_1_adj"	NA
"Chile"	"1_3_1_adj"	67.1
"Czech Republic"	"1_3_1_adj"	16.9
"Germany"	"1_3_1_adj"	22.6
"Denmark"	"1_3_1_adj"	19.1
"Spain"	"1_3_1_adj"	35.7
"Estonia"	"1_3_1_adj"	18.2
"Finland"	"1_3_1_adj"	15.4
"France"	"1_3_1_adj"	31.5
"United Kingdom"	"1_3_1_adj"	26.8
"Greece"	"1_3_1_adj"	35.5
"Hungary"	"1_3_1_adj"	NA
"Ireland"	"1_3_1_adj"	27.7
"Israel"	"1_3_1_adj"	36.3
"Italy"	"1_3_1_adj"	38
"Japan"	"1_3_1_adj"	9.1
"Korea"	"1_3_1_adj"	20.6
"Lithuania"	"1_3_1_adj"	21.1
"Luxembourg"	"1_3_1_adj"	NA
"Latvia"	"1_3_1_adj"	NA
"Netherlands"	"1_3_1_adj"	15.6
"Norway"	"1_3_1_adj"	16.9
"New Zealand"	"1_3_1_adj"	20.7
"Poland"	"1_3_1_adj"	27.4
"Portugal"	"1_3_1_adj"	NA
"Slovak Republic"	"1_3_1_adj"	16.5
"Slovenia"	"1_3_1_adj"	31.2
"Sweden"	"1_3_1_adj"	17.5
"Turkey"	"1_3_1_adj"	56.9
"United States"	"1_3_1_adj"	30
"Australia"	"1_3_2_adj"	22.4
"Austria"	"1_3_2_adj"	29.9
"Belgium"	"1_3_2_adj"	31.6
"Canada"	"1_3_2_adj"	29.3
"Switzerland"	"1_3_2_adj"	NA
"Chile"	"1_3_2_adj"	62.6
"Czech Republic"	"1_3_2_adj"	31.4
"Germany"	"1_3_2_adj"	30.9
"Denmark"	"1_3_2_adj"	25.5
"Spain"	"1_3_2_adj"	NA
"Estonia"	"1_3_2_adj"	37.8
"Finland"	"1_3_2_adj"	24.7
"France"	"1_3_2_adj"	NA
"United Kingdom"	"1_3_2_adj"	28.7
"Greece"	"1_3_2_adj"	54.7
"Hungary"	"1_3_2_adj"	NA
"Ireland"	"1_3_2_adj"	37
"Israel"	"1_3_2_adj"	41.2
"Italy"	"1_3_2_adj"	NA
"Japan"	"1_3_2_adj"	35.7
"Korea"	"1_3_2_adj"	41.9
"Lithuania"	"1_3_2_adj"	55.7
"Luxembourg"	"1_3_2_adj"	NA
"Latvia"	"1_3_2_adj"	NA
"Netherlands"	"1_3_2_adj"	22.1
"Norway"	"1_3_2_adj"	21.5
"New Zealand"	"1_3_2_adj"	22.9
"Poland"	"1_3_2_adj"	56.8
"Portugal"	"1_3_2_adj"	NA
"Slovak Republic"	"1_3_2_adj"	43.2
"Slovenia"	"1_3_2_adj"	47.8
"Sweden"	"1_3_2_adj"	23.4
"Turkey"	"1_3_2_adj"	73.5
"United States"	"1_3_2_adj"	30.4
"Australia"	"1_4_1_adj"	41.9
"Austria"	"1_4_1_adj"	101
"Belgium"	"1_4_1_adj"	164.1
"Canada"	"1_4_1_adj"	64.4
"Switzerland"	"1_4_1_adj"	120.4
"Chile"	"1_4_1_adj"	55.5
"Czech Republic"	"1_4_1_adj"	151.4
"Germany"	"1_4_1_adj"	84
"Denmark"	"1_4_1_adj"	100.5
"Spain"	"1_4_1_adj"	63.1
"Estonia"	"1_4_1_adj"	151.1
"Finland"	"1_4_1_adj"	72.9
"France"	"1_4_1_adj"	61.2
"United Kingdom"	"1_4_1_adj"	58.1
"Greece"	"1_4_1_adj"	60.9
"Hungary"	"1_4_1_adj"	169.4
"Ireland"	"1_4_1_adj"	224.7
"Israel"	"1_4_1_adj"	58
"Italy"	"1_4_1_adj"	56
"Japan"	"1_4_1_adj"	31.2
"Korea"	"1_4_1_adj"	77.7
"Lithuania"	"1_4_1_adj"	146.9
"Luxembourg"	"1_4_1_adj"	224.7
"Latvia"	"1_4_1_adj"	118.8
"Netherlands"	"1_4_1_adj"	148.8
"Norway"	"1_4_1_adj"	68.8
"New Zealand"	"1_4_1_adj"	51.3
"Poland"	"1_4_1_adj"	100.4
"Portugal"	"1_4_1_adj"	78.9
"Slovak Republic"	"1_4_1_adj"	184
"Slovenia"	"1_4_1_adj"	146.2
"Sweden"	"1_4_1_adj"	84.4
"Turkey"	"1_4_1_adj"	46.9
"United States"	"1_4_1_adj"	26.5
"Australia"	"1_4_2_adj"	-2.3
"Austria"	"1_4_2_adj"	0.2
"Belgium"	"1_4_2_adj"	8.5
"Canada"	"1_4_2_adj"	-2.7
"Switzerland"	"1_4_2_adj"	8.2
"Chile"	"1_4_2_adj"	-27.4
"Czech Republic"	"1_4_2_adj"	16.1
"Germany"	"1_4_2_adj"	5.8
"Denmark"	"1_4_2_adj"	0.4
"Spain"	"1_4_2_adj"	9.9
"Estonia"	"1_4_2_adj"	11.7
"Finland"	"1_4_2_adj"	-12.4
"France"	"1_4_2_adj"	8.3
"United Kingdom"	"1_4_2_adj"	11.7
"Greece"	"1_4_2_adj"	5.9
"Hungary"	"1_4_2_adj"	9.1
"Ireland"	"1_4_2_adj"	46.6
"Israel"	"1_4_2_adj"	-29.2
"Italy"	"1_4_2_adj"	1.4
"Japan"	"1_4_2_adj"	-5.7
"Korea"	"1_4_2_adj"	0.5
"Lithuania"	"1_4_2_adj"	29
"Luxembourg"	"1_4_2_adj"	24.4
"Latvia"	"1_4_2_adj"	23.8
"Netherlands"	"1_4_2_adj"	14
"Norway"	"1_4_2_adj"	-6
"New Zealand"	"1_4_2_adj"	-12
"Poland"	"1_4_2_adj"	24.4
"Portugal"	"1_4_2_adj"	13.4
"Slovak Republic"	"1_4_2_adj"	9.7
"Slovenia"	"1_4_2_adj"	7.1
"Sweden"	"1_4_2_adj"	-5.6
"Turkey"	"1_4_2_adj"	-0.8
"United States"	"1_4_2_adj"	-5.4
"Australia"	"1_4_3_adj"	20.7
"Austria"	"1_4_3_adj"	42.5
"Belgium"	"1_4_3_adj"	47
"Canada"	"1_4_3_adj"	26.8
"Switzerland"	"1_4_3_adj"	49.2
"Chile"	"1_4_3_adj"	NA
"Czech Republic"	"1_4_3_adj"	55.5
"Germany"	"1_4_3_adj"	41.7
"Denmark"	"1_4_3_adj"	44.7
"Spain"	"1_4_3_adj"	36.9
"Estonia"	"1_4_3_adj"	54.3
"Finland"	"1_4_3_adj"	39.1
"France"	"1_4_3_adj"	32.1
"United Kingdom"	"1_4_3_adj"	30.5
"Greece"	"1_4_3_adj"	30.5
"Hungary"	"1_4_3_adj"	59.2
"Ireland"	"1_4_3_adj"	65.1
"Israel"	"1_4_3_adj"	56.5
"Italy"	"1_4_3_adj"	35.2
"Japan"	"1_4_3_adj"	18.9
"Korea"	"1_4_3_adj"	38.7
"Lithuania"	"1_4_3_adj"	NA
"Luxembourg"	"1_4_3_adj"	80.6
"Latvia"	"1_4_3_adj"	43.2
"Netherlands"	"1_4_3_adj"	44.3
"Norway"	"1_4_3_adj"	35.8
"New Zealand"	"1_4_3_adj"	NA
"Poland"	"1_4_3_adj"	43.7
"Portugal"	"1_4_3_adj"	42.5
"Slovak Republic"	"1_4_3_adj"	56.1
"Slovenia"	"1_4_3_adj"	54.5
"Sweden"	"1_4_3_adj"	44.4
"Turkey"	"1_4_3_adj"	23.3
"United States"	"1_4_3_adj"	14.7
"Australia"	"1_4_4_adj"	9.5
"Austria"	"1_4_4_adj"	-2.1
"Belgium"	"1_4_4_adj"	-2.3
"Canada"	"1_4_4_adj"	-18.8
"Switzerland"	"1_4_4_adj"	15.5
"Chile"	"1_4_4_adj"	NA
"Czech Republic"	"1_4_4_adj"	15.4
"Germany"	"1_4_4_adj"	18.8
"Denmark"	"1_4_4_adj"	4.9
"Spain"	"1_4_4_adj"	38.2
"Estonia"	"1_4_4_adj"	0.2
"Finland"	"1_4_4_adj"	-2.3
"France"	"1_4_4_adj"	7
"United Kingdom"	"1_4_4_adj"	22
"Greece"	"1_4_4_adj"	28.7
"Hungary"	"1_4_4_adj"	17.2
"Ireland"	"1_4_4_adj"	23.1
"Israel"	"1_4_4_adj"	41.6
"Italy"	"1_4_4_adj"	19.3
"Japan"	"1_4_4_adj"	25.2
"Korea"	"1_4_4_adj"	12.2
"Lithuania"	"1_4_4_adj"	NA
"Luxembourg"	"1_4_4_adj"	8.3
"Latvia"	"1_4_4_adj"	22
"Netherlands"	"1_4_4_adj"	18.1
"Norway"	"1_4_4_adj"	-5.5
"New Zealand"	"1_4_4_adj"	NA
"Poland"	"1_4_4_adj"	18.1
"Portugal"	"1_4_4_adj"	37.1
"Slovak Republic"	"1_4_4_adj"	5.1
"Slovenia"	"1_4_4_adj"	5.4
"Sweden"	"1_4_4_adj"	-6.7
"Turkey"	"1_4_4_adj"	-5.7
"United States"	"1_4_4_adj"	41.3
"Australia"	"1_1_1_norm"	0.352812347
"Austria"	"1_1_1_norm"	0.529775717
"Belgium"	"1_1_1_norm"	0.525598285
