"Country"	"variable"	"value"
"Korea"	"5_1_4_adj"	8.6733
"Lithuania"	"5_1_4_adj"	16.1658
"Luxembourg"	"5_1_4_adj"	NA
"Latvia"	"5_1_4_adj"	NA
"Netherlands"	"5_1_4_adj"	5.7877
"Norway"	"5_1_4_adj"	4.2094
"New Zealand"	"5_1_4_adj"	6.974
"Poland"	"5_1_4_adj"	14.735
"Portugal"	"5_1_4_adj"	NA
"Slovak Republic"	"5_1_4_adj"	10.0911
"Slovenia"	"5_1_4_adj"	6.0797
"Sweden"	"5_1_4_adj"	5.7089
"Turkey"	"5_1_4_adj"	9.9197
"United States"	"5_1_4_adj"	8.1668
"Australia"	"5_1_1_norm"	0.649959436
"Austria"	"5_1_1_norm"	0.542739961
"Belgium"	"5_1_1_norm"	0.608942426
"Canada"	"5_1_1_norm"	0.643474487
"Switzerland"	"5_1_1_norm"	NA
"Chile"	"5_1_1_norm"	0.694026232
"Czech Republic"	"5_1_1_norm"	0.511343393
"Germany"	"5_1_1_norm"	0.468373462
"Denmark"	"5_1_1_norm"	1
"Spain"	"5_1_1_norm"	0.415590958
"Estonia"	"5_1_1_norm"	0.181505535
"Finland"	"5_1_1_norm"	0.510799975
"France"	"5_1_1_norm"	0.42815152
"United Kingdom"	"5_1_1_norm"	0.655319559
"Greece"	"5_1_1_norm"	0.593489663
"Hungary"	"5_1_1_norm"	NA
"Ireland"	"5_1_1_norm"	0.667552844
"Israel"	"5_1_1_norm"	0.29788997
"Italy"	"5_1_1_norm"	0.315099116
"Japan"	"5_1_1_norm"	0
"Korea"	"5_1_1_norm"	0.126855057
"Lithuania"	"5_1_1_norm"	0.317792196
"Luxembourg"	"5_1_1_norm"	NA
"Latvia"	"5_1_1_norm"	NA
"Netherlands"	"5_1_1_norm"	0.536138912
"Norway"	"5_1_1_norm"	0.627728335
"New Zealand"	"5_1_1_norm"	0.726298206
"Poland"	"5_1_1_norm"	0.534614425
"Portugal"	"5_1_1_norm"	NA
"Slovak Republic"	"5_1_1_norm"	0.562358827
"Slovenia"	"5_1_1_norm"	0.222967187
"Sweden"	"5_1_1_norm"	0.294322397
"Turkey"	"5_1_1_norm"	0.403330218
"United States"	"5_1_1_norm"	0.639097258
"Australia"	"5_1_2_norm"	0.551090002
"Austria"	"5_1_2_norm"	0.514772969
"Belgium"	"5_1_2_norm"	0.165022694
"Canada"	"5_1_2_norm"	NA
"Switzerland"	"5_1_2_norm"	0.647357427
"Chile"	"5_1_2_norm"	NA
"Czech Republic"	"5_1_2_norm"	0.906806351
"Germany"	"5_1_2_norm"	0.40046496
"Denmark"	"5_1_2_norm"	0.257218575
"Spain"	"5_1_2_norm"	0.716055567
"Estonia"	"5_1_2_norm"	0.623825112
"Finland"	"5_1_2_norm"	0.611205649
"France"	"5_1_2_norm"	0.462518525
"United Kingdom"	"5_1_2_norm"	0.497449051
"Greece"	"5_1_2_norm"	0.6807643
"Hungary"	"5_1_2_norm"	0.493068877
"Ireland"	"5_1_2_norm"	NA
"Israel"	"5_1_2_norm"	NA
"Italy"	"5_1_2_norm"	0.82251442
"Japan"	"5_1_2_norm"	NA
"Korea"	"5_1_2_norm"	NA
"Lithuania"	"5_1_2_norm"	1
"Luxembourg"	"5_1_2_norm"	0.647060236
"Latvia"	"5_1_2_norm"	0.725209169
"Netherlands"	"5_1_2_norm"	0
"Norway"	"5_1_2_norm"	0.599231917
"New Zealand"	"5_1_2_norm"	NA
"Poland"	"5_1_2_norm"	0.909034502
"Portugal"	"5_1_2_norm"	0.604293364
"Slovak Republic"	"5_1_2_norm"	0.668707977
"Slovenia"	"5_1_2_norm"	0.658596337
"Sweden"	"5_1_2_norm"	0.28608738
"Turkey"	"5_1_2_norm"	0.796191263
"United States"	"5_1_2_norm"	NA
"Australia"	"5_1_3_norm"	NA
"Austria"	"5_1_3_norm"	0.650089114
"Belgium"	"5_1_3_norm"	0.765041525
"Canada"	"5_1_3_norm"	NA
"Switzerland"	"5_1_3_norm"	0.43503636
"Chile"	"5_1_3_norm"	NA
"Czech Republic"	"5_1_3_norm"	0.60251869
"Germany"	"5_1_3_norm"	0.305976918
"Denmark"	"5_1_3_norm"	0.625042736
"Spain"	"5_1_3_norm"	0.823022535
"Estonia"	"5_1_3_norm"	0.544760881
"Finland"	"5_1_3_norm"	0.603872874
"France"	"5_1_3_norm"	0.556137142
"United Kingdom"	"5_1_3_norm"	0.740462545
"Greece"	"5_1_3_norm"	0.600723836
"Hungary"	"5_1_3_norm"	1
"Ireland"	"5_1_3_norm"	NA
"Israel"	"5_1_3_norm"	NA
"Italy"	"5_1_3_norm"	0.900149163
"Japan"	"5_1_3_norm"	NA
"Korea"	"5_1_3_norm"	NA
"Lithuania"	"5_1_3_norm"	0.678825891
"Luxembourg"	"5_1_3_norm"	0.689583353
"Latvia"	"5_1_3_norm"	0.711671705
"Netherlands"	"5_1_3_norm"	0
"Norway"	"5_1_3_norm"	0.476153427
"New Zealand"	"5_1_3_norm"	NA
"Poland"	"5_1_3_norm"	0.719906116
"Portugal"	"5_1_3_norm"	0.871145332
"Slovak Republic"	"5_1_3_norm"	0.521558327
"Slovenia"	"5_1_3_norm"	0.904057646
"Sweden"	"5_1_3_norm"	0.442297404
"Turkey"	"5_1_3_norm"	0.280776563
"United States"	"5_1_3_norm"	NA
"Australia"	"5_1_4_norm"	0.298893474
"Austria"	"5_1_4_norm"	0.127976537
"Belgium"	"5_1_4_norm"	0.282171072
"Canada"	"5_1_4_norm"	0.424896075
"Switzerland"	"5_1_4_norm"	NA
"Chile"	"5_1_4_norm"	1
"Czech Republic"	"5_1_4_norm"	0.373408776
"Germany"	"5_1_4_norm"	0.332990509
"Denmark"	"5_1_4_norm"	0.08630987
"Spain"	"5_1_4_norm"	0.399091515
"Estonia"	"5_1_4_norm"	0.764394322
"Finland"	"5_1_4_norm"	0.213448212
"France"	"5_1_4_norm"	0.284791847
"United Kingdom"	"5_1_4_norm"	0.481154349
"Greece"	"5_1_4_norm"	0
"Hungary"	"5_1_4_norm"	NA
"Ireland"	"5_1_4_norm"	0.508835819
"Israel"	"5_1_4_norm"	0.19717644
"Italy"	"5_1_4_norm"	0.119020513
"Japan"	"5_1_4_norm"	0.470583384
"Korea"	"5_1_4_norm"	0.374617826
"Lithuania"	"5_1_4_norm"	0.778487863
"Luxembourg"	"5_1_4_norm"	NA
"Latvia"	"5_1_4_norm"	NA
"Netherlands"	"5_1_4_norm"	0.219072476
"Norway"	"5_1_4_norm"	0.133999685
"New Zealand"	"5_1_4_norm"	0.283016813
"Poland"	"5_1_4_norm"	0.701361488
"Portugal"	"5_1_4_norm"	NA
"Slovak Republic"	"5_1_4_norm"	0.451043459
"Slovenia"	"5_1_4_norm"	0.23481384
"Sweden"	"5_1_4_norm"	0.214828674
"Turkey"	"5_1_4_norm"	0.441803904
"United States"	"5_1_4_norm"	0.347317451
"Australia"	"U&E"	0.499980971
"Austria"	"U&E"	0.458894645
"Belgium"	"U&E"	0.455294429
"Canada"	"U&E"	0.534185281
"Switzerland"	"U&E"	0.541196894
"Chile"	"U&E"	0.847013116
"Czech Republic"	"U&E"	0.598519303
"Germany"	"U&E"	0.376951462
"Denmark"	"U&E"	0.492142795
"Spain"	"U&E"	0.588440144
"Estonia"	"U&E"	0.528621462
"Finland"	"U&E"	0.484831678
"France"	"U&E"	0.432899758
"United Kingdom"	"U&E"	0.593596376
"Greece"	"U&E"	0.46874445
"Hungary"	"U&E"	0.746534438
"Ireland"	"U&E"	0.588194332
"Israel"	"U&E"	0.247533205
"Italy"	"U&E"	0.539195803
"Japan"	"U&E"	0.235291692
"Korea"	"U&E"	0.250736441
"Lithuania"	"U&E"	0.693776488
"Luxembourg"	"U&E"	0.668321794
"Latvia"	"U&E"	0.718440437
"Netherlands"	"U&E"	0.188802847
"Norway"	"U&E"	0.459278341
"New Zealand"	"U&E"	0.50465751
"Poland"	"U&E"	0.716229133
"Portugal"	"U&E"	0.737719348
"Slovak Republic"	"U&E"	0.550917147
"Slovenia"	"U&E"	0.505108753
"Sweden"	"U&E"	0.309383964
"Turkey"	"U&E"	0.480525487
"United States"	"U&E"	0.493207354
"Australia"	"Total"	0.499980971
"Austria"	"Total"	0.458894645
"Belgium"	"Total"	0.455294429
"Canada"	"Total"	0.534185281
"Switzerland"	"Total"	0.541196894
"Chile"	"Total"	0.847013116
"Czech Republic"	"Total"	0.598519303
"Germany"	"Total"	0.376951462
"Denmark"	"Total"	0.492142795
"Spain"	"Total"	0.588440144
"Estonia"	"Total"	0.528621462
"Finland"	"Total"	0.484831678
"France"	"Total"	0.432899758
"United Kingdom"	"Total"	0.593596376
"Greece"	"Total"	0.46874445
"Hungary"	"Total"	0.746534438
"Ireland"	"Total"	0.588194332
"Israel"	"Total"	0.247533205
"Italy"	"Total"	0.539195803
"Japan"	"Total"	0.235291692
"Korea"	"Total"	0.250736441
"Lithuania"	"Total"	0.693776488
"Luxembourg"	"Total"	0.668321794
"Latvia"	"Total"	0.718440437
"Netherlands"	"Total"	0.188802847
"Norway"	"Total"	0.459278341
"New Zealand"	"Total"	0.50465751
"Poland"	"Total"	0.716229133
"Portugal"	"Total"	0.737719348
"Slovak Republic"	"Total"	0.550917147
"Slovenia"	"Total"	0.505108753
"Sweden"	"Total"	0.309383964
"Turkey"	"Total"	0.480525487
"United States"	"Total"	0.493207354
"OECD"	"Total"	0.51574
"Australia"	"Quality_Ranking"	19
"Austria"	"Quality_Ranking"	26
"Belgium"	"Quality_Ranking"	27
"Canada"	"Quality_Ranking"	15
"Switzerland"	"Quality_Ranking"	13
"Chile"	"Quality_Ranking"	1
"Czech Republic"	"Quality_Ranking"	8
"Germany"	"Quality_Ranking"	29
"Denmark"	"Quality_Ranking"	21
"Spain"	"Quality_Ranking"	10
"Estonia"	"Quality_Ranking"	16
"Finland"	"Quality_Ranking"	22
"France"	"Quality_Ranking"	28
"United Kingdom"	"Quality_Ranking"	9
"Greece"	"Quality_Ranking"	24
"Hungary"	"Quality_Ranking"	2
"Ireland"	"Quality_Ranking"	11
"Israel"	"Quality_Ranking"	32
"Italy"	"Quality_Ranking"	14
"Japan"	"Quality_Ranking"	33
"Korea"	"Quality_Ranking"	31
"Lithuania"	"Quality_Ranking"	6
"Luxembourg"	"Quality_Ranking"	7
"Latvia"	"Quality_Ranking"	4
"Netherlands"	"Quality_Ranking"	34
"Norway"	"Quality_Ranking"	25
"New Zealand"	"Quality_Ranking"	18
"Poland"	"Quality_Ranking"	5
"Portugal"	"Quality_Ranking"	3
"Slovak Republic"	"Quality_Ranking"	12
"Slovenia"	"Quality_Ranking"	17
"Sweden"	"Quality_Ranking"	30
"Turkey"	"Quality_Ranking"	23
"United States"	"Quality_Ranking"	20
