"Country"	"variable"	"value"
"Italy"	"1_2_1"	50.7
"Japan"	"1_2_1"	54.3
"Korea"	"1_2_1"	43.2
"Lithuania"	"1_2_1"	63
"Luxembourg"	"1_2_1"	NA
"Latvia"	"1_2_1"	NA
"Netherlands"	"1_2_1"	40.1
"Norway"	"1_2_1"	31.4
"New Zealand"	"1_2_1"	32.8
"Poland"	"1_2_1"	50.4
"Portugal"	"1_2_1"	NA
"Slovak Republic"	"1_2_1"	64.4
"Slovenia"	"1_2_1"	52.9
"Sweden"	"1_2_1"	35.4
"Turkey"	"1_2_1"	59.5
"United States"	"1_2_1"	37.2
"Australia"	"1_2_2"	14.9
"Austria"	"1_2_2"	13.1
"Belgium"	"1_2_2"	18.5
"Canada"	"1_2_2"	15.2
"Switzerland"	"1_2_2"	NA
"Chile"	"1_2_2"	NA
"Czech Republic"	"1_2_2"	9.4
"Germany"	"1_2_2"	11.6
"Denmark"	"1_2_2"	11.8
"Spain"	"1_2_2"	27.2
"Estonia"	"1_2_2"	19.9
"Finland"	"1_2_2"	16
"France"	"1_2_2"	11.5
"United Kingdom"	"1_2_2"	14.6
"Greece"	"1_2_2"	17.2
"Hungary"	"1_2_2"	22.8
"Ireland"	"1_2_2"	23.6
"Israel"	"1_2_2"	13.2
"Italy"	"1_2_2"	13.8
"Japan"	"1_2_2"	15.7
"Korea"	"1_2_2"	28.9
"Lithuania"	"1_2_2"	28.7
"Luxembourg"	"1_2_2"	18.3
"Latvia"	"1_2_2"	23.2
"Netherlands"	"1_2_2"	10.9
"Norway"	"1_2_2"	12.7
"New Zealand"	"1_2_2"	NA
"Poland"	"1_2_2"	19.1
"Portugal"	"1_2_2"	21.3
"Slovak Republic"	"1_2_2"	16.1
"Slovenia"	"1_2_2"	18.6
"Sweden"	"1_2_2"	15.2
"Turkey"	"1_2_2"	NA
"United States"	"1_2_2"	9.8
"Australia"	"1_3_1"	21.5
"Austria"	"1_3_1"	19.1
"Belgium"	"1_3_1"	17.3
"Canada"	"1_3_1"	25.1
"Switzerland"	"1_3_1"	NA
"Chile"	"1_3_1"	67.1
"Czech Republic"	"1_3_1"	16.9
"Germany"	"1_3_1"	22.6
"Denmark"	"1_3_1"	19.1
"Spain"	"1_3_1"	35.7
"Estonia"	"1_3_1"	18.2
"Finland"	"1_3_1"	15.4
"France"	"1_3_1"	31.5
"United Kingdom"	"1_3_1"	26.8
"Greece"	"1_3_1"	35.5
"Hungary"	"1_3_1"	NA
"Ireland"	"1_3_1"	27.7
"Israel"	"1_3_1"	36.3
"Italy"	"1_3_1"	38
"Japan"	"1_3_1"	9.1
"Korea"	"1_3_1"	20.6
"Lithuania"	"1_3_1"	21.1
"Luxembourg"	"1_3_1"	NA
"Latvia"	"1_3_1"	NA
"Netherlands"	"1_3_1"	15.6
"Norway"	"1_3_1"	16.9
"New Zealand"	"1_3_1"	20.7
"Poland"	"1_3_1"	27.4
"Portugal"	"1_3_1"	NA
"Slovak Republic"	"1_3_1"	16.5
"Slovenia"	"1_3_1"	31.2
"Sweden"	"1_3_1"	17.5
"Turkey"	"1_3_1"	56.9
"United States"	"1_3_1"	30
"Australia"	"1_3_2"	22.4
"Austria"	"1_3_2"	29.9
"Belgium"	"1_3_2"	31.6
"Canada"	"1_3_2"	29.3
"Switzerland"	"1_3_2"	NA
"Chile"	"1_3_2"	62.6
"Czech Republic"	"1_3_2"	31.4
"Germany"	"1_3_2"	30.9
"Denmark"	"1_3_2"	25.5
"Spain"	"1_3_2"	NA
"Estonia"	"1_3_2"	37.8
"Finland"	"1_3_2"	24.7
"France"	"1_3_2"	NA
"United Kingdom"	"1_3_2"	28.7
"Greece"	"1_3_2"	54.7
"Hungary"	"1_3_2"	NA
"Ireland"	"1_3_2"	37
"Israel"	"1_3_2"	41.2
"Italy"	"1_3_2"	NA
"Japan"	"1_3_2"	35.7
"Korea"	"1_3_2"	41.9
"Lithuania"	"1_3_2"	55.7
"Luxembourg"	"1_3_2"	NA
"Latvia"	"1_3_2"	NA
"Netherlands"	"1_3_2"	22.1
"Norway"	"1_3_2"	21.5
"New Zealand"	"1_3_2"	22.9
"Poland"	"1_3_2"	56.8
"Portugal"	"1_3_2"	NA
"Slovak Republic"	"1_3_2"	43.2
"Slovenia"	"1_3_2"	47.8
"Sweden"	"1_3_2"	23.4
"Turkey"	"1_3_2"	73.5
"United States"	"1_3_2"	30.4
"Australia"	"1_4_1"	24
"Austria"	"1_4_1"	41.2
"Belgium"	"1_4_1"	22.8
"Canada"	"1_4_1"	25.2
"Switzerland"	"1_4_1"	NA
"Chile"	"1_4_1"	65.6
"Czech Republic"	"1_4_1"	40.1
"Germany"	"1_4_1"	46.9
"Denmark"	"1_4_1"	23.8
"Spain"	"1_4_1"	39.4
"Estonia"	"1_4_1"	47.2
"Finland"	"1_4_1"	29.9
"France"	"1_4_1"	31.1
"United Kingdom"	"1_4_1"	20.9
"Greece"	"1_4_1"	35.8
"Hungary"	"1_4_1"	NA
"Ireland"	"1_4_1"	24.3
"Israel"	"1_4_1"	32.1
"Italy"	"1_4_1"	32.6
"Japan"	"1_4_1"	69.5
"Korea"	"1_4_1"	27.1
"Lithuania"	"1_4_1"	41.4
"Luxembourg"	"1_4_1"	NA
"Latvia"	"1_4_1"	NA
"Netherlands"	"1_4_1"	17.8
"Norway"	"1_4_1"	31.5
"New Zealand"	"1_4_1"	31
"Poland"	"1_4_1"	45.2
"Portugal"	"1_4_1"	NA
"Slovak Republic"	"1_4_1"	26
"Slovenia"	"1_4_1"	40.5
"Sweden"	"1_4_1"	34.5
"Turkey"	"1_4_1"	23.3
"United States"	"1_4_1"	22.9
"Australia"	"1_4_2"	34
"Austria"	"1_4_2"	46
"Belgium"	"1_4_2"	35
"Canada"	"1_4_2"	41
"Switzerland"	"1_4_2"	33
"Chile"	"1_4_2"	NA
"Czech Republic"	"1_4_2"	36
"Germany"	"1_4_2"	51
"Denmark"	"1_4_2"	NA
"Spain"	"1_4_2"	24
"Estonia"	"1_4_2"	NA
"Finland"	"1_4_2"	45
"France"	"1_4_2"	29
"United Kingdom"	"1_4_2"	19
"Greece"	"1_4_2"	61
"Hungary"	"1_4_2"	51
"Ireland"	"1_4_2"	18
"Israel"	"1_4_2"	49
"Italy"	"1_4_2"	37
"Japan"	"1_4_2"	89
"Korea"	"1_4_2"	NA
"Lithuania"	"1_4_2"	NA
"Luxembourg"	"1_4_2"	NA
"Latvia"	"1_4_2"	NA
"Netherlands"	"1_4_2"	24
"Norway"	"1_4_2"	25
"New Zealand"	"1_4_2"	44
"Poland"	"1_4_2"	51
"Portugal"	"1_4_2"	46
"Slovak Republic"	"1_4_2"	54
"Slovenia"	"1_4_2"	40
"Sweden"	"1_4_2"	42
"Turkey"	"1_4_2"	66
"United States"	"1_4_2"	46
"Australia"	"1_4_3"	NA
"Austria"	"1_4_3"	50.4
"Belgium"	"1_4_3"	39.9
"Canada"	"1_4_3"	NA
"Switzerland"	"1_4_3"	NA
"Chile"	"1_4_3"	NA
"Czech Republic"	"1_4_3"	66.4
"Germany"	"1_4_3"	52.9
"Denmark"	"1_4_3"	23.8
"Spain"	"1_4_3"	42.3
"Estonia"	"1_4_3"	44
"Finland"	"1_4_3"	22.9
"France"	"1_4_3"	35.6
"United Kingdom"	"1_4_3"	34.6
"Greece"	"1_4_3"	18.4
"Hungary"	"1_4_3"	35.2
"Ireland"	"1_4_3"	32
"Israel"	"1_4_3"	NA
"Italy"	"1_4_3"	35.5
"Japan"	"1_4_3"	NA
"Korea"	"1_4_3"	NA
"Lithuania"	"1_4_3"	40.1
"Luxembourg"	"1_4_3"	39
"Latvia"	"1_4_3"	66.6
"Netherlands"	"1_4_3"	32.7
"Norway"	"1_4_3"	NA
"New Zealand"	"1_4_3"	NA
"Poland"	"1_4_3"	57.2
"Portugal"	"1_4_3"	38.6
"Slovak Republic"	"1_4_3"	54.6
"Slovenia"	"1_4_3"	21.1
"Sweden"	"1_4_3"	35.3
"Turkey"	"1_4_3"	NA
"United States"	"1_4_3"	NA
"Australia"	"1_1_1_adj"	22.6
"Austria"	"1_1_1_adj"	28.1
"Belgium"	"1_1_1_adj"	28
"Canada"	"1_1_1_adj"	23.8
"Switzerland"	"1_1_1_adj"	26.8
"Chile"	"1_1_1_adj"	15.2
"Czech Republic"	"1_1_1_adj"	26.9
"Germany"	"1_1_1_adj"	32.1
"Denmark"	"1_1_1_adj"	29.7
"Spain"	"1_1_1_adj"	28.5
"Estonia"	"1_1_1_adj"	28.9
"Finland"	"1_1_1_adj"	32
"France"	"1_1_1_adj"	30.2
"United Kingdom"	"1_1_1_adj"	28.2
"Greece"	"1_1_1_adj"	30.5
"Hungary"	"1_1_1_adj"	25.7
"Ireland"	"1_1_1_adj"	20.3
"Israel"	"1_1_1_adj"	18.4
"Italy"	"1_1_1_adj"	35
"Japan"	"1_1_1_adj"	42.7
"Korea"	"1_1_1_adj"	17.7
"Lithuania"	"1_1_1_adj"	28
"Luxembourg"	"1_1_1_adj"	20.1
"Latvia"	"1_1_1_adj"	29.4
"Netherlands"	"1_1_1_adj"	27.4
"Norway"	"1_1_1_adj"	24.8
"New Zealand"	"1_1_1_adj"	22.4
"Poland"	"1_1_1_adj"	22.5
"Portugal"	"1_1_1_adj"	31.8
"Slovak Republic"	"1_1_1_adj"	19.9
"Slovenia"	"1_1_1_adj"	26.8
"Sweden"	"1_1_1_adj"	31.1
"Turkey"	"1_1_1_adj"	11.7
"United States"	"1_1_1_adj"	22.1
"Australia"	"1_1_2_adj"	37.2
"Austria"	"1_1_2_adj"	54.5
"Belgium"	"1_1_2_adj"	46.3
"Canada"	"1_1_2_adj"	43.8
"Switzerland"	"1_1_2_adj"	50
"Chile"	"1_1_2_adj"	39.2
"Czech Republic"	"1_1_2_adj"	54
"Germany"	"1_1_2_adj"	54.4
"Denmark"	"1_1_2_adj"	41
"Spain"	"1_1_2_adj"	71.2
"Estonia"	"1_1_2_adj"	51.5
"Finland"	"1_1_2_adj"	44.3
"France"	"1_1_2_adj"	47.2
"United Kingdom"	"1_1_2_adj"	43.6
"Greece"	"1_1_2_adj"	67.7
"Hungary"	"1_1_2_adj"	48.1
"Ireland"	"1_1_2_adj"	45.1
"Israel"	"1_1_2_adj"	48.2
"Italy"	"1_1_2_adj"	66.2
"Japan"	"1_1_2_adj"	71.2
"Korea"	"1_1_2_adj"	66.3
"Lithuania"	"1_1_2_adj"	43.7
"Luxembourg"	"1_1_2_adj"	38.2
"Latvia"	"1_1_2_adj"	48
"Netherlands"	"1_1_2_adj"	48.2
"Norway"	"1_1_2_adj"	39.1
"New Zealand"	"1_1_2_adj"	39.5
"Poland"	"1_1_2_adj"	56.3
"Portugal"	"1_1_2_adj"	67.5
"Slovak Republic"	"1_1_2_adj"	49.6
"Slovenia"	"1_1_2_adj"	61.1
"Sweden"	"1_1_2_adj"	41.3
"Turkey"	"1_1_2_adj"	32.8
"United States"	"1_1_2_adj"	36.4
"Australia"	"1_2_1_adj"	NA
"Austria"	"1_2_1_adj"	46.3
"Belgium"	"1_2_1_adj"	42.5
"Canada"	"1_2_1_adj"	42.1
"Switzerland"	"1_2_1_adj"	NA
"Chile"	"1_2_1_adj"	53
"Czech Republic"	"1_2_1_adj"	46.7
"Germany"	"1_2_1_adj"	54.2
"Denmark"	"1_2_1_adj"	38.3
"Spain"	"1_2_1_adj"	51.9
"Estonia"	"1_2_1_adj"	43
"Finland"	"1_2_1_adj"	33.6
"France"	"1_2_1_adj"	49.2
"United Kingdom"	"1_2_1_adj"	37.7
"Greece"	"1_2_1_adj"	58.7
"Hungary"	"1_2_1_adj"	NA
"Ireland"	"1_2_1_adj"	42.7
"Israel"	"1_2_1_adj"	44.8
"Italy"	"1_2_1_adj"	50.7
"Japan"	"1_2_1_adj"	54.3
"Korea"	"1_2_1_adj"	43.2
"Lithuania"	"1_2_1_adj"	63
"Luxembourg"	"1_2_1_adj"	NA
"Latvia"	"1_2_1_adj"	NA
"Netherlands"	"1_2_1_adj"	40.1
"Norway"	"1_2_1_adj"	31.4
"New Zealand"	"1_2_1_adj"	32.8
"Poland"	"1_2_1_adj"	50.4
"Portugal"	"1_2_1_adj"	NA
"Slovak Republic"	"1_2_1_adj"	64.4
"Slovenia"	"1_2_1_adj"	52.9
"Sweden"	"1_2_1_adj"	35.4
"Turkey"	"1_2_1_adj"	59.5
"United States"	"1_2_1_adj"	37.2
"Australia"	"1_2_2_adj"	14.9
"Austria"	"1_2_2_adj"	13.1
"Belgium"	"1_2_2_adj"	18.5
"Canada"	"1_2_2_adj"	15.2
"Switzerland"	"1_2_2_adj"	NA
"Chile"	"1_2_2_adj"	NA
"Czech Republic"	"1_2_2_adj"	9.4
"Germany"	"1_2_2_adj"	11.6
"Denmark"	"1_2_2_adj"	11.8
"Spain"	"1_2_2_adj"	27.2
"Estonia"	"1_2_2_adj"	19.9
"Finland"	"1_2_2_adj"	16
"France"	"1_2_2_adj"	11.5
"United Kingdom"	"1_2_2_adj"	14.6
"Greece"	"1_2_2_adj"	17.2
"Hungary"	"1_2_2_adj"	22.8
"Ireland"	"1_2_2_adj"	23.6
"Israel"	"1_2_2_adj"	13.2
"Italy"	"1_2_2_adj"	13.8
"Japan"	"1_2_2_adj"	15.7
"Korea"	"1_2_2_adj"	28.9
"Lithuania"	"1_2_2_adj"	28.7
"Luxembourg"	"1_2_2_adj"	18.3
"Latvia"	"1_2_2_adj"	23.2
"Netherlands"	"1_2_2_adj"	10.9
"Norway"	"1_2_2_adj"	12.7
"New Zealand"	"1_2_2_adj"	NA
"Poland"	"1_2_2_adj"	19.1
"Portugal"	"1_2_2_adj"	21.3
"Slovak Republic"	"1_2_2_adj"	16.1
"Slovenia"	"1_2_2_adj"	18.6
"Sweden"	"1_2_2_adj"	15.2
"Turkey"	"1_2_2_adj"	NA
"United States"	"1_2_2_adj"	9.8
"Australia"	"1_3_1_adj"	21.5
"Austria"	"1_3_1_adj"	19.1
"Belgium"	"1_3_1_adj"	17.3
"Canada"	"1_3_1_adj"	25.1
"Switzerland"	"1_3_1_adj"	NA
"Chile"	"1_3_1_adj"	67.1
"Czech Republic"	"1_3_1_adj"	16.9
"Germany"	"1_3_1_adj"	22.6
"Denmark"	"1_3_1_adj"	19.1
"Spain"	"1_3_1_adj"	35.7
"Estonia"	"1_3_1_adj"	18.2
"Finland"	"1_3_1_adj"	15.4
"France"	"1_3_1_adj"	31.5
"United Kingdom"	"1_3_1_adj"	26.8
"Greece"	"1_3_1_adj"	35.5
"Hungary"	"1_3_1_adj"	NA
"Ireland"	"1_3_1_adj"	27.7
"Israel"	"1_3_1_adj"	36.3
"Italy"	"1_3_1_adj"	38
"Japan"	"1_3_1_adj"	9.1
"Korea"	"1_3_1_adj"	20.6
"Lithuania"	"1_3_1_adj"	21.1
"Luxembourg"	"1_3_1_adj"	NA
"Latvia"	"1_3_1_adj"	NA
"Netherlands"	"1_3_1_adj"	15.6
"Norway"	"1_3_1_adj"	16.9
"New Zealand"	"1_3_1_adj"	20.7
"Poland"	"1_3_1_adj"	27.4
"Portugal"	"1_3_1_adj"	NA
"Slovak Republic"	"1_3_1_adj"	16.5
"Slovenia"	"1_3_1_adj"	31.2
"Sweden"	"1_3_1_adj"	17.5
"Turkey"	"1_3_1_adj"	56.9
"United States"	"1_3_1_adj"	30
"Australia"	"1_3_2_adj"	22.4
"Austria"	"1_3_2_adj"	29.9
"Belgium"	"1_3_2_adj"	31.6
"Canada"	"1_3_2_adj"	29.3
"Switzerland"	"1_3_2_adj"	NA
"Chile"	"1_3_2_adj"	62.6
"Czech Republic"	"1_3_2_adj"	31.4
"Germany"	"1_3_2_adj"	30.9
"Denmark"	"1_3_2_adj"	25.5
"Spain"	"1_3_2_adj"	NA
"Estonia"	"1_3_2_adj"	37.8
"Finland"	"1_3_2_adj"	24.7
"France"	"1_3_2_adj"	NA
"United Kingdom"	"1_3_2_adj"	28.7
"Greece"	"1_3_2_adj"	54.7
"Hungary"	"1_3_2_adj"	NA
"Ireland"	"1_3_2_adj"	37
"Israel"	"1_3_2_adj"	41.2
"Italy"	"1_3_2_adj"	NA
"Japan"	"1_3_2_adj"	35.7
"Korea"	"1_3_2_adj"	41.9
"Lithuania"	"1_3_2_adj"	55.7
"Luxembourg"	"1_3_2_adj"	NA
"Latvia"	"1_3_2_adj"	NA
"Netherlands"	"1_3_2_adj"	22.1
"Norway"	"1_3_2_adj"	21.5
"New Zealand"	"1_3_2_adj"	22.9
"Poland"	"1_3_2_adj"	56.8
"Portugal"	"1_3_2_adj"	NA
"Slovak Republic"	"1_3_2_adj"	43.2
"Slovenia"	"1_3_2_adj"	47.8
"Sweden"	"1_3_2_adj"	23.4
"Turkey"	"1_3_2_adj"	73.5
"United States"	"1_3_2_adj"	30.4
"Australia"	"1_4_1_adj"	24
"Austria"	"1_4_1_adj"	41.2
"Belgium"	"1_4_1_adj"	22.8
"Canada"	"1_4_1_adj"	25.2
"Switzerland"	"1_4_1_adj"	NA
"Chile"	"1_4_1_adj"	65.6
"Czech Republic"	"1_4_1_adj"	40.1
"Germany"	"1_4_1_adj"	46.9
"Denmark"	"1_4_1_adj"	23.8
"Spain"	"1_4_1_adj"	39.4
"Estonia"	"1_4_1_adj"	47.2
"Finland"	"1_4_1_adj"	29.9
"France"	"1_4_1_adj"	31.1
"United Kingdom"	"1_4_1_adj"	20.9
"Greece"	"1_4_1_adj"	35.8
"Hungary"	"1_4_1_adj"	NA
"Ireland"	"1_4_1_adj"	24.3
"Israel"	"1_4_1_adj"	32.1
"Italy"	"1_4_1_adj"	32.6
"Japan"	"1_4_1_adj"	69.5
"Korea"	"1_4_1_adj"	27.1
"Lithuania"	"1_4_1_adj"	41.4
"Luxembourg"	"1_4_1_adj"	NA
"Latvia"	"1_4_1_adj"	NA
"Netherlands"	"1_4_1_adj"	17.8
"Norway"	"1_4_1_adj"	31.5
"New Zealand"	"1_4_1_adj"	31
"Poland"	"1_4_1_adj"	45.2
"Portugal"	"1_4_1_adj"	NA
"Slovak Republic"	"1_4_1_adj"	26
"Slovenia"	"1_4_1_adj"	40.5
"Sweden"	"1_4_1_adj"	34.5
"Turkey"	"1_4_1_adj"	23.3
"United States"	"1_4_1_adj"	22.9
"Australia"	"1_4_2_adj"	34
"Austria"	"1_4_2_adj"	46
"Belgium"	"1_4_2_adj"	35
"Canada"	"1_4_2_adj"	41
"Switzerland"	"1_4_2_adj"	33
"Chile"	"1_4_2_adj"	NA
"Czech Republic"	"1_4_2_adj"	36
"Germany"	"1_4_2_adj"	51
"Denmark"	"1_4_2_adj"	NA
"Spain"	"1_4_2_adj"	24
"Estonia"	"1_4_2_adj"	NA
"Finland"	"1_4_2_adj"	45
"France"	"1_4_2_adj"	29
"United Kingdom"	"1_4_2_adj"	19
"Greece"	"1_4_2_adj"	61
"Hungary"	"1_4_2_adj"	51
"Ireland"	"1_4_2_adj"	18
"Israel"	"1_4_2_adj"	49
"Italy"	"1_4_2_adj"	37
"Japan"	"1_4_2_adj"	89
"Korea"	"1_4_2_adj"	NA
"Lithuania"	"1_4_2_adj"	NA
"Luxembourg"	"1_4_2_adj"	NA
"Latvia"	"1_4_2_adj"	NA
"Netherlands"	"1_4_2_adj"	24
"Norway"	"1_4_2_adj"	25
"New Zealand"	"1_4_2_adj"	44
"Poland"	"1_4_2_adj"	51
"Portugal"	"1_4_2_adj"	46
"Slovak Republic"	"1_4_2_adj"	54
"Slovenia"	"1_4_2_adj"	40
"Sweden"	"1_4_2_adj"	42
"Turkey"	"1_4_2_adj"	66
"United States"	"1_4_2_adj"	46
"Australia"	"1_4_3_adj"	NA
"Austria"	"1_4_3_adj"	50.4
"Belgium"	"1_4_3_adj"	39.9
"Canada"	"1_4_3_adj"	NA
"Switzerland"	"1_4_3_adj"	NA
"Chile"	"1_4_3_adj"	NA
"Czech Republic"	"1_4_3_adj"	66.4
"Germany"	"1_4_3_adj"	52.9
"Denmark"	"1_4_3_adj"	23.8
"Spain"	"1_4_3_adj"	42.3
"Estonia"	"1_4_3_adj"	44
"Finland"	"1_4_3_adj"	22.9
"France"	"1_4_3_adj"	35.6
"United Kingdom"	"1_4_3_adj"	34.6
"Greece"	"1_4_3_adj"	18.4
"Hungary"	"1_4_3_adj"	35.2
"Ireland"	"1_4_3_adj"	32
"Israel"	"1_4_3_adj"	NA
"Italy"	"1_4_3_adj"	35.5
"Japan"	"1_4_3_adj"	NA
"Korea"	"1_4_3_adj"	NA
"Lithuania"	"1_4_3_adj"	40.1
"Luxembourg"	"1_4_3_adj"	39
"Latvia"	"1_4_3_adj"	66.6
"Netherlands"	"1_4_3_adj"	32.7
"Norway"	"1_4_3_adj"	NA
"New Zealand"	"1_4_3_adj"	NA
"Poland"	"1_4_3_adj"	57.2
"Portugal"	"1_4_3_adj"	38.6
"Slovak Republic"	"1_4_3_adj"	54.6
"Slovenia"	"1_4_3_adj"	21.1
"Sweden"	"1_4_3_adj"	35.3
"Turkey"	"1_4_3_adj"	NA
"United States"	"1_4_3_adj"	NA
"Australia"	"1_1_1_norm"	0.352812347
"Austria"	"1_1_1_norm"	0.529775717
"Belgium"	"1_1_1_norm"	0.525598285
"Canada"	"1_1_1_norm"	0.390382492
"Switzerland"	"1_1_1_norm"	0.486779833
"Chile"	"1_1_1_norm"	0.111346759
"Czech Republic"	"1_1_1_norm"	0.49113094
"Germany"	"1_1_1_norm"	0.659304607
"Denmark"	"1_1_1_norm"	0.581723363
"Spain"	"1_1_1_norm"	0.54290052
"Estonia"	"1_1_1_norm"	0.556660392
"Finland"	"1_1_1_norm"	0.655405359
"France"	"1_1_1_norm"	0.596190682
"United Kingdom"	"1_1_1_norm"	0.532423982
"Greece"	"1_1_1_norm"	0.605671391
"Hungary"	"1_1_1_norm"	0.452257555
"Ireland"	"1_1_1_norm"	0.278949314
"Israel"	"1_1_1_norm"	0.216955387
"Italy"	"1_1_1_norm"	0.75237449
"Japan"	"1_1_1_norm"	1
"Korea"	"1_1_1_norm"	0.19448667
"Lithuania"	"1_1_1_norm"	0.526616167
"Luxembourg"	"1_1_1_norm"	0.271058928
"Latvia"	"1_1_1_norm"	0.571752556
"Netherlands"	"1_1_1_norm"	0.508094485
"Norway"	"1_1_1_norm"	0.423048196
"New Zealand"	"1_1_1_norm"	0.345518796
"Poland"	"1_1_1_norm"	0.347421637
"Portugal"	"1_1_1_norm"	0.649737997
"Slovak Republic"	"1_1_1_norm"	0.264463842
"Slovenia"	"1_1_1_norm"	0.488135477
"Sweden"	"1_1_1_norm"	0.625188202
"Turkey"	"1_1_1_norm"	0
"United States"	"1_1_1_norm"	0.336814142
"Australia"	"1_1_2_norm"	0.115373508
"Austria"	"1_1_2_norm"	0.565244208
"Belgium"	"1_1_2_norm"	0.35041099
"Canada"	"1_1_2_norm"	0.28752347
"Switzerland"	"1_1_2_norm"	0.448950781
"Chile"	"1_1_2_norm"	0.16744685
"Czech Republic"	"1_1_2_norm"	0.552640617
"Germany"	"1_1_2_norm"	0.561988809
"Denmark"	"1_1_2_norm"	0.213005929
"Spain"	"1_1_2_norm"	0.999067301
"Estonia"	"1_1_2_norm"	0.487459811
"Finland"	"1_1_2_norm"	0.300238719
"France"	"1_1_2_norm"	0.373938699
"United Kingdom"	"1_1_2_norm"	0.281866043
"Greece"	"1_1_2_norm"	0.907354111
"Hungary"	"1_1_2_norm"	0.397649001
"Ireland"	"1_1_2_norm"	0.320060679
"Israel"	"1_1_2_norm"	0.400010108
"Italy"	"1_1_2_norm"	0.869836406
"Japan"	"1_1_2_norm"	1
"Korea"	"1_1_2_norm"	0.872731331
"Lithuania"	"1_1_2_norm"	0.284525756
"Luxembourg"	"1_1_2_norm"	0.139748474
"Latvia"	"1_1_2_norm"	0.395678607
"Netherlands"	"1_1_2_norm"	0.399717306
"Norway"	"1_1_2_norm"	0.16494186
"New Zealand"	"1_1_2_norm"	0.174123237
"Poland"	"1_1_2_norm"	0.612513762
"Portugal"	"1_1_2_norm"	0.902584116
"Slovak Republic"	"1_1_2_norm"	0.437534892
"Slovenia"	"1_1_2_norm"	0.73715607
"Sweden"	"1_1_2_norm"	0.222409557
"Turkey"	"1_1_2_norm"	0
"United States"	"1_1_2_norm"	0.09442158
"Australia"	"1_2_1_norm"	NA
"Austria"	"1_2_1_norm"	0.450671443
"Belgium"	"1_2_1_norm"	0.336991784
"Canada"	"1_2_1_norm"	0.323136293
"Switzerland"	"1_2_1_norm"	NA
"Chile"	"1_2_1_norm"	0.652944399
"Czech Republic"	"1_2_1_norm"	0.462183152
"Germany"	"1_2_1_norm"	0.689352816
