"Country"	"variable"	"value"
"Spain"	"4_1_3"	"-54.2"
"Estonia"	"4_1_3"	"-46.3"
"Finland"	"4_1_3"	"-56.6"
"France"	"4_1_3"	"-60.5"
"United Kingdom"	"4_1_3"	"-52.1"
"Greece"	"4_1_3"	"-57.9"
"Hungary"	"4_1_3"	NA
"Ireland"	"4_1_3"	"-52.6"
"Israel"	"4_1_3"	"-57.3"
"Italy"	"4_1_3"	"-62.2"
"Japan"	"4_1_3"	"-61.4"
"Republic of Korea"	"4_1_3"	NA
"Lithuania"	"4_1_3"	"-68.1"
"Luxembourg"	"4_1_3"	NA
"Latvia"	"4_1_3"	NA
"Netherlands"	"4_1_3"	"-55.1"
"Norway"	"4_1_3"	"-34.2"
"New Zealand"	"4_1_3"	"-35.6"
"Poland"	"4_1_3"	"-56.2"
"Portugal"	"4_1_3"	NA
"Slovakia"	"4_1_3"	NA
"Slovenia"	"4_1_3"	"-46.1"
"Sweden"	"4_1_3"	"-51.1"
"Turkey"	"4_1_3"	"-58.3"
"United States of America"	"4_1_3"	"-47.4"
"Australia"	"4_2_1"	"-29.1"
"Austria"	"4_2_1"	"-36.1"
"Belgium"	"4_2_1"	"-40.6"
"Canada"	"4_2_1"	"-41.1"
"Switzerland"	"4_2_1"	NA
"Chile"	"4_2_1"	"-43.2"
"Czechia"	"4_2_1"	"-31.7"
"Germany"	"4_2_1"	"-41.5"
"Denmark"	"4_2_1"	"-17.9"
"Spain"	"4_2_1"	"-43.7"
"Estonia"	"4_2_1"	"-36.7"
"Finland"	"4_2_1"	"-39.8"
"France"	"4_2_1"	"-39.5"
"United Kingdom"	"4_2_1"	"-35.7"
"Greece"	"4_2_1"	"-46.1"
"Hungary"	"4_2_1"	NA
"Ireland"	"4_2_1"	"-40"
"Israel"	"4_2_1"	"-48.6"
"Italy"	"4_2_1"	"-58.6"
"Japan"	"4_2_1"	"-57.1"
"Republic of Korea"	"4_2_1"	NA
"Lithuania"	"4_2_1"	"-63.1"
"Luxembourg"	"4_2_1"	NA
"Latvia"	"4_2_1"	NA
"Netherlands"	"4_2_1"	"-31.4"
"Norway"	"4_2_1"	"-16.5"
"New Zealand"	"4_2_1"	"-24.9"
"Poland"	"4_2_1"	"-49.8"
"Portugal"	"4_2_1"	NA
"Slovakia"	"4_2_1"	NA
"Slovenia"	"4_2_1"	"-34.6"
"Sweden"	"4_2_1"	"-12.3"
"Turkey"	"4_2_1"	"-51.8"
"United States of America"	"4_2_1"	"-32.4"
"Australia"	"4_2_2"	"-28.9"
"Austria"	"4_2_2"	"-13.1"
"Belgium"	"4_2_2"	"-14.8"
"Canada"	"4_2_2"	"-36.3"
"Switzerland"	"4_2_2"	NA
"Chile"	"4_2_2"	"-24.1"
"Czechia"	"4_2_2"	"-49.1"
"Germany"	"4_2_2"	"-37.4"
"Denmark"	"4_2_2"	"-21.2"
"Spain"	"4_2_2"	"-42.4"
"Estonia"	"4_2_2"	"-62.4"
"Finland"	"4_2_2"	"-31.1"
"France"	"4_2_2"	"-39.3"
"United Kingdom"	"4_2_2"	"-40.2"
"Greece"	"4_2_2"	"-38.2"
"Hungary"	"4_2_2"	NA
"Ireland"	"4_2_2"	"-34.4"
"Israel"	"4_2_2"	"-46.2"
"Italy"	"4_2_2"	"-59.1"
"Japan"	"4_2_2"	"-44.8"
"Republic of Korea"	"4_2_2"	NA
"Lithuania"	"4_2_2"	"-71.9"
"Luxembourg"	"4_2_2"	NA
"Latvia"	"4_2_2"	NA
"Netherlands"	"4_2_2"	"-42.1"
"Norway"	"4_2_2"	"-42.2"
"New Zealand"	"4_2_2"	"-29"
"Poland"	"4_2_2"	"-48.7"
"Portugal"	"4_2_2"	NA
"Slovakia"	"4_2_2"	NA
"Slovenia"	"4_2_2"	"-27.7"
"Sweden"	"4_2_2"	"-44.1"
"Turkey"	"4_2_2"	"-37.9"
"United States of America"	"4_2_2"	"-35"
"Australia"	"4_3_1"	NA
"Austria"	"4_3_1"	"8.1"
"Belgium"	"4_3_1"	"-33.6"
"Canada"	"4_3_1"	"-47"
"Switzerland"	"4_3_1"	NA
"Chile"	"4_3_1"	"-73.9"
"Czechia"	"4_3_1"	"-61.5"
"Germany"	"4_3_1"	"-54.2"
"Denmark"	"4_3_1"	"-20.3"
"Spain"	"4_3_1"	"-56.7"
"Estonia"	"4_3_1"	"-76.8"
"Finland"	"4_3_1"	"-47.9"
"France"	"4_3_1"	"-60.9"
"United Kingdom"	"4_3_1"	"-52"
"Greece"	"4_3_1"	"-53.1"
"Hungary"	"4_3_1"	NA
"Ireland"	"4_3_1"	"-50"
"Israel"	"4_3_1"	"-78.2"
"Italy"	"4_3_1"	"-80"
"Japan"	"4_3_1"	"-23.8"
"Republic of Korea"	"4_3_1"	NA
"Lithuania"	"4_3_1"	"-88.3"
"Luxembourg"	"4_3_1"	NA
"Latvia"	"4_3_1"	NA
"Netherlands"	"4_3_1"	"-56.4"
"Norway"	"4_3_1"	"-38.5"
"New Zealand"	"4_3_1"	"-46.5"
"Poland"	"4_3_1"	"-57.8"
"Portugal"	"4_3_1"	NA
"Slovakia"	"4_3_1"	NA
"Slovenia"	"4_3_1"	"-30"
"Sweden"	"4_3_1"	"-50.9"
"Turkey"	"4_3_1"	"-44.2"
"United States of America"	"4_3_1"	"-61.2"
"Australia"	"4_3_2"	"-8.9"
"Austria"	"4_3_2"	"9.6"
"Belgium"	"4_3_2"	"-26.1"
"Canada"	"4_3_2"	"-17.6"
"Switzerland"	"4_3_2"	NA
"Chile"	"4_3_2"	"-5.1"
"Czechia"	"4_3_2"	"-11.4"
"Germany"	"4_3_2"	"-7.5"
"Denmark"	"4_3_2"	"0.6"
"Spain"	"4_3_2"	"-15.3"
"Estonia"	"4_3_2"	"-12.8"
"Finland"	"4_3_2"	"-10"
"France"	"4_3_2"	"-21"
"United Kingdom"	"4_3_2"	"-1.7"
"Greece"	"4_3_2"	"14.9"
"Hungary"	"4_3_2"	NA
"Ireland"	"4_3_2"	"-0.7"
"Israel"	"4_3_2"	"2.2"
"Italy"	"4_3_2"	"-35.1"
"Japan"	"4_3_2"	"-15.9"
"Republic of Korea"	"4_3_2"	NA
"Lithuania"	"4_3_2"	"-10.5"
"Luxembourg"	"4_3_2"	NA
"Latvia"	"4_3_2"	NA
"Netherlands"	"4_3_2"	"-17.9"
"Norway"	"4_3_2"	"-7.4"
"New Zealand"	"4_3_2"	"-1.4"
"Poland"	"4_3_2"	"-14.9"
"Portugal"	"4_3_2"	NA
"Slovakia"	"4_3_2"	NA
"Slovenia"	"4_3_2"	"-15.4"
"Sweden"	"4_3_2"	"-3.9"
"Turkey"	"4_3_2"	"-14.5"
"United States of America"	"4_3_2"	"13.6"
"Australia"	"4_3_3"	"-22.2"
"Austria"	"4_3_3"	"-18.3"
"Belgium"	"4_3_3"	"-17.7"
"Canada"	"4_3_3"	"-19.7"
"Switzerland"	"4_3_3"	NA
"Chile"	"4_3_3"	"-34.7"
"Czechia"	"4_3_3"	"-21.2"
"Germany"	"4_3_3"	"-25.3"
"Denmark"	"4_3_3"	"-16.5"
"Spain"	"4_3_3"	"-31.3"
"Estonia"	"4_3_3"	"-18.1"
"Finland"	"4_3_3"	"-12.3"
"France"	"4_3_3"	"-23.1"
"United Kingdom"	"4_3_3"	"-19.1"
"Greece"	"4_3_3"	"-35"
"Hungary"	"4_3_3"	NA
"Ireland"	"4_3_3"	"-26.6"
"Israel"	"4_3_3"	"-28.9"
"Italy"	"4_3_3"	"-29"
"Japan"	"4_3_3"	"-27.4"
"Republic of Korea"	"4_3_3"	NA
"Lithuania"	"4_3_3"	"-19.4"
"Luxembourg"	"4_3_3"	NA
"Latvia"	"4_3_3"	NA
"Netherlands"	"4_3_3"	"-12.1"
"Norway"	"4_3_3"	"-14.5"
"New Zealand"	"4_3_3"	"-14.5"
"Poland"	"4_3_3"	"-29.4"
"Portugal"	"4_3_3"	NA
"Slovakia"	"4_3_3"	NA
"Slovenia"	"4_3_3"	"-0.2"
"Sweden"	"4_3_3"	"-13.9"
"Turkey"	"4_3_3"	"-47.1"
"United States of America"	"4_3_3"	"-16"
"Australia"	"4_1_1_outliers_adjusted"	"36.3"
"Austria"	"4_1_1_outliers_adjusted"	"67.1"
"Belgium"	"4_1_1_outliers_adjusted"	"62.2"
"Canada"	"4_1_1_outliers_adjusted"	"43.1"
"Switzerland"	"4_1_1_outliers_adjusted"	NA
"Chile"	"4_1_1_outliers_adjusted"	"48.6"
"Czechia"	"4_1_1_outliers_adjusted"	"53.5"
"Germany"	"4_1_1_outliers_adjusted"	"45.8"
"Denmark"	"4_1_1_outliers_adjusted"	"34.5"
"Spain"	"4_1_1_outliers_adjusted"	"58.4"
"Estonia"	"4_1_1_outliers_adjusted"	"39.4"
"Finland"	"4_1_1_outliers_adjusted"	"44.2"
"France"	"4_1_1_outliers_adjusted"	"66.2"
"United Kingdom"	"4_1_1_outliers_adjusted"	"41.9"
"Greece"	"4_1_1_outliers_adjusted"	"78"
"Hungary"	"4_1_1_outliers_adjusted"	NA
"Ireland"	"4_1_1_outliers_adjusted"	"47.4"
"Israel"	"4_1_1_outliers_adjusted"	"28.4"
"Italy"	"4_1_1_outliers_adjusted"	"58.5"
"Japan"	"4_1_1_outliers_adjusted"	"44.6"
"Republic of Korea"	"4_1_1_outliers_adjusted"	NA
"Lithuania"	"4_1_1_outliers_adjusted"	"43.2"
"Luxembourg"	"4_1_1_outliers_adjusted"	NA
"Latvia"	"4_1_1_outliers_adjusted"	NA
"Netherlands"	"4_1_1_outliers_adjusted"	"45.1"
"Norway"	"4_1_1_outliers_adjusted"	"40.8"
"New Zealand"	"4_1_1_outliers_adjusted"	"23.1"
"Poland"	"4_1_1_outliers_adjusted"	"66.1"
"Portugal"	"4_1_1_outliers_adjusted"	NA
"Slovakia"	"4_1_1_outliers_adjusted"	NA
"Slovenia"	"4_1_1_outliers_adjusted"	"67.7"
"Sweden"	"4_1_1_outliers_adjusted"	"29.3"
"Turkey"	"4_1_1_outliers_adjusted"	"87.9"
"United States of America"	"4_1_1_outliers_adjusted"	"24.3"
"Australia"	"4_1_2_outliers_adjusted"	"5.5"
"Austria"	"4_1_2_outliers_adjusted"	"12.3"
"Belgium"	"4_1_2_outliers_adjusted"	"13.8"
"Canada"	"4_1_2_outliers_adjusted"	"6.4"
"Switzerland"	"4_1_2_outliers_adjusted"	NA
"Chile"	"4_1_2_outliers_adjusted"	"32.1"
"Czechia"	"4_1_2_outliers_adjusted"	"28"
"Germany"	"4_1_2_outliers_adjusted"	"16.6"
"Denmark"	"4_1_2_outliers_adjusted"	"1"
"Spain"	"4_1_2_outliers_adjusted"	"13.9"
"Estonia"	"4_1_2_outliers_adjusted"	"12.1"
"Finland"	"4_1_2_outliers_adjusted"	"1.1"
"France"	"4_1_2_outliers_adjusted"	"8.5"
"United Kingdom"	"4_1_2_outliers_adjusted"	"4.5"
"Greece"	"4_1_2_outliers_adjusted"	"15.2"
"Hungary"	"4_1_2_outliers_adjusted"	NA
"Ireland"	"4_1_2_outliers_adjusted"	"12.3"
"Israel"	"4_1_2_outliers_adjusted"	"6.1"
"Italy"	"4_1_2_outliers_adjusted"	"14.7"
"Japan"	"4_1_2_outliers_adjusted"	"32.6"
"Republic of Korea"	"4_1_2_outliers_adjusted"	NA
"Lithuania"	"4_1_2_outliers_adjusted"	"18.5"
"Luxembourg"	"4_1_2_outliers_adjusted"	NA
"Latvia"	"4_1_2_outliers_adjusted"	NA
"Netherlands"	"4_1_2_outliers_adjusted"	"13.1"
"Norway"	"4_1_2_outliers_adjusted"	"1.6"
"New Zealand"	"4_1_2_outliers_adjusted"	"6"
"Poland"	"4_1_2_outliers_adjusted"	"10.2"
"Portugal"	"4_1_2_outliers_adjusted"	NA
"Slovakia"	"4_1_2_outliers_adjusted"	NA
"Slovenia"	"4_1_2_outliers_adjusted"	"4.7"
"Sweden"	"4_1_2_outliers_adjusted"	"1.4"
"Turkey"	"4_1_2_outliers_adjusted"	"53.5"
"United States of America"	"4_1_2_outliers_adjusted"	"8.5"
"Australia"	"4_1_3_outliers_adjusted"	"53.5"
"Austria"	"4_1_3_outliers_adjusted"	"55.9"
"Belgium"	"4_1_3_outliers_adjusted"	"62.5"
"Canada"	"4_1_3_outliers_adjusted"	"51.9"
"Switzerland"	"4_1_3_outliers_adjusted"	NA
"Chile"	"4_1_3_outliers_adjusted"	"47"
"Czechia"	"4_1_3_outliers_adjusted"	"43.8"
"Germany"	"4_1_3_outliers_adjusted"	"57.9"
"Denmark"	"4_1_3_outliers_adjusted"	"44.7"
"Spain"	"4_1_3_outliers_adjusted"	"54.2"
"Estonia"	"4_1_3_outliers_adjusted"	"46.3"
"Finland"	"4_1_3_outliers_adjusted"	"56.6"
"France"	"4_1_3_outliers_adjusted"	"60.5"
"United Kingdom"	"4_1_3_outliers_adjusted"	"52.1"
"Greece"	"4_1_3_outliers_adjusted"	"57.9"
"Hungary"	"4_1_3_outliers_adjusted"	NA
"Ireland"	"4_1_3_outliers_adjusted"	"52.6"
"Israel"	"4_1_3_outliers_adjusted"	"57.3"
"Italy"	"4_1_3_outliers_adjusted"	"62.2"
"Japan"	"4_1_3_outliers_adjusted"	"61.4"
"Republic of Korea"	"4_1_3_outliers_adjusted"	NA
"Lithuania"	"4_1_3_outliers_adjusted"	"68.1"
"Luxembourg"	"4_1_3_outliers_adjusted"	NA
"Latvia"	"4_1_3_outliers_adjusted"	NA
"Netherlands"	"4_1_3_outliers_adjusted"	"55.1"
"Norway"	"4_1_3_outliers_adjusted"	"34.2"
"New Zealand"	"4_1_3_outliers_adjusted"	"35.6"
"Poland"	"4_1_3_outliers_adjusted"	"56.2"
"Portugal"	"4_1_3_outliers_adjusted"	NA
"Slovakia"	"4_1_3_outliers_adjusted"	NA
"Slovenia"	"4_1_3_outliers_adjusted"	"46.1"
"Sweden"	"4_1_3_outliers_adjusted"	"51.1"
"Turkey"	"4_1_3_outliers_adjusted"	"58.3"
"United States of America"	"4_1_3_outliers_adjusted"	"47.4"
"Australia"	"4_2_1_outliers_adjusted"	"29.1"
"Austria"	"4_2_1_outliers_adjusted"	"36.1"
"Belgium"	"4_2_1_outliers_adjusted"	"40.6"
"Canada"	"4_2_1_outliers_adjusted"	"41.1"
"Switzerland"	"4_2_1_outliers_adjusted"	NA
"Chile"	"4_2_1_outliers_adjusted"	"43.2"
"Czechia"	"4_2_1_outliers_adjusted"	"31.7"
"Germany"	"4_2_1_outliers_adjusted"	"41.5"
"Denmark"	"4_2_1_outliers_adjusted"	"17.9"
"Spain"	"4_2_1_outliers_adjusted"	"43.7"
"Estonia"	"4_2_1_outliers_adjusted"	"36.7"
"Finland"	"4_2_1_outliers_adjusted"	"39.8"
"France"	"4_2_1_outliers_adjusted"	"39.5"
"United Kingdom"	"4_2_1_outliers_adjusted"	"35.7"
"Greece"	"4_2_1_outliers_adjusted"	"46.1"
"Hungary"	"4_2_1_outliers_adjusted"	NA
"Ireland"	"4_2_1_outliers_adjusted"	"40"
"Israel"	"4_2_1_outliers_adjusted"	"48.6"
"Italy"	"4_2_1_outliers_adjusted"	"58.6"
"Japan"	"4_2_1_outliers_adjusted"	"57.1"
"Republic of Korea"	"4_2_1_outliers_adjusted"	NA
"Lithuania"	"4_2_1_outliers_adjusted"	"63.1"
"Luxembourg"	"4_2_1_outliers_adjusted"	NA
"Latvia"	"4_2_1_outliers_adjusted"	NA
"Netherlands"	"4_2_1_outliers_adjusted"	"31.4"
"Norway"	"4_2_1_outliers_adjusted"	"16.5"
"New Zealand"	"4_2_1_outliers_adjusted"	"24.9"
"Poland"	"4_2_1_outliers_adjusted"	"49.8"
"Portugal"	"4_2_1_outliers_adjusted"	NA
"Slovakia"	"4_2_1_outliers_adjusted"	NA
"Slovenia"	"4_2_1_outliers_adjusted"	"34.6"
"Sweden"	"4_2_1_outliers_adjusted"	"12.3"
"Turkey"	"4_2_1_outliers_adjusted"	"51.8"
"United States of America"	"4_2_1_outliers_adjusted"	"32.4"
"Australia"	"4_2_2_outliers_adjusted"	"28.9"
"Austria"	"4_2_2_outliers_adjusted"	"13.1"
"Belgium"	"4_2_2_outliers_adjusted"	"14.8"
"Canada"	"4_2_2_outliers_adjusted"	"36.3"
"Switzerland"	"4_2_2_outliers_adjusted"	NA
"Chile"	"4_2_2_outliers_adjusted"	"24.1"
"Czechia"	"4_2_2_outliers_adjusted"	"49.1"
"Germany"	"4_2_2_outliers_adjusted"	"37.4"
"Denmark"	"4_2_2_outliers_adjusted"	"21.2"
"Spain"	"4_2_2_outliers_adjusted"	"42.4"
"Estonia"	"4_2_2_outliers_adjusted"	"62.4"
"Finland"	"4_2_2_outliers_adjusted"	"31.1"
"France"	"4_2_2_outliers_adjusted"	"39.3"
"United Kingdom"	"4_2_2_outliers_adjusted"	"40.2"
"Greece"	"4_2_2_outliers_adjusted"	"38.2"
"Hungary"	"4_2_2_outliers_adjusted"	NA
"Ireland"	"4_2_2_outliers_adjusted"	"34.4"
"Israel"	"4_2_2_outliers_adjusted"	"46.2"
"Italy"	"4_2_2_outliers_adjusted"	"59.1"
"Japan"	"4_2_2_outliers_adjusted"	"44.8"
"Republic of Korea"	"4_2_2_outliers_adjusted"	NA
"Lithuania"	"4_2_2_outliers_adjusted"	"71.9"
"Luxembourg"	"4_2_2_outliers_adjusted"	NA
"Latvia"	"4_2_2_outliers_adjusted"	NA
"Netherlands"	"4_2_2_outliers_adjusted"	"42.1"
"Norway"	"4_2_2_outliers_adjusted"	"42.2"
"New Zealand"	"4_2_2_outliers_adjusted"	"29"
"Poland"	"4_2_2_outliers_adjusted"	"48.7"
"Portugal"	"4_2_2_outliers_adjusted"	NA
"Slovakia"	"4_2_2_outliers_adjusted"	NA
"Slovenia"	"4_2_2_outliers_adjusted"	"27.7"
"Sweden"	"4_2_2_outliers_adjusted"	"44.1"
"Turkey"	"4_2_2_outliers_adjusted"	"37.9"
"United States of America"	"4_2_2_outliers_adjusted"	"35"
"Australia"	"4_3_1_outliers_adjusted"	NA
"Austria"	"4_3_1_outliers_adjusted"	"8.1"
"Belgium"	"4_3_1_outliers_adjusted"	"33.6"
"Canada"	"4_3_1_outliers_adjusted"	"47"
"Switzerland"	"4_3_1_outliers_adjusted"	NA
"Chile"	"4_3_1_outliers_adjusted"	"73.9"
"Czechia"	"4_3_1_outliers_adjusted"	"61.5"
"Germany"	"4_3_1_outliers_adjusted"	"54.2"
"Denmark"	"4_3_1_outliers_adjusted"	"20.3"
"Spain"	"4_3_1_outliers_adjusted"	"56.7"
"Estonia"	"4_3_1_outliers_adjusted"	"76.8"
"Finland"	"4_3_1_outliers_adjusted"	"47.9"
"France"	"4_3_1_outliers_adjusted"	"60.9"
"United Kingdom"	"4_3_1_outliers_adjusted"	"52"
"Greece"	"4_3_1_outliers_adjusted"	"53.1"
"Hungary"	"4_3_1_outliers_adjusted"	NA
"Ireland"	"4_3_1_outliers_adjusted"	"50"
"Israel"	"4_3_1_outliers_adjusted"	"78.2"
"Italy"	"4_3_1_outliers_adjusted"	"80"
"Japan"	"4_3_1_outliers_adjusted"	"23.8"
"Republic of Korea"	"4_3_1_outliers_adjusted"	NA
"Lithuania"	"4_3_1_outliers_adjusted"	"88.3"
"Luxembourg"	"4_3_1_outliers_adjusted"	NA
"Latvia"	"4_3_1_outliers_adjusted"	NA
"Netherlands"	"4_3_1_outliers_adjusted"	"56.4"
"Norway"	"4_3_1_outliers_adjusted"	"38.5"
"New Zealand"	"4_3_1_outliers_adjusted"	"46.5"
"Poland"	"4_3_1_outliers_adjusted"	"57.8"
"Portugal"	"4_3_1_outliers_adjusted"	NA
"Slovakia"	"4_3_1_outliers_adjusted"	NA
"Slovenia"	"4_3_1_outliers_adjusted"	"30"
"Sweden"	"4_3_1_outliers_adjusted"	"50.9"
"Turkey"	"4_3_1_outliers_adjusted"	"44.2"
"United States of America"	"4_3_1_outliers_adjusted"	"61.2"
"Australia"	"4_3_2_outliers_adjusted"	"8.9"
"Austria"	"4_3_2_outliers_adjusted"	"9.6"
"Belgium"	"4_3_2_outliers_adjusted"	"26.1"
"Canada"	"4_3_2_outliers_adjusted"	"17.6"
"Switzerland"	"4_3_2_outliers_adjusted"	NA
"Chile"	"4_3_2_outliers_adjusted"	"5.1"
"Czechia"	"4_3_2_outliers_adjusted"	"11.4"
"Germany"	"4_3_2_outliers_adjusted"	"7.5"
"Denmark"	"4_3_2_outliers_adjusted"	"0.6"
"Spain"	"4_3_2_outliers_adjusted"	"15.3"
"Estonia"	"4_3_2_outliers_adjusted"	"12.8"
"Finland"	"4_3_2_outliers_adjusted"	"10"
"France"	"4_3_2_outliers_adjusted"	"21"
"United Kingdom"	"4_3_2_outliers_adjusted"	"1.7"
"Greece"	"4_3_2_outliers_adjusted"	"14.9"
"Hungary"	"4_3_2_outliers_adjusted"	NA
"Ireland"	"4_3_2_outliers_adjusted"	"0.7"
"Israel"	"4_3_2_outliers_adjusted"	"2.2"
"Italy"	"4_3_2_outliers_adjusted"	"35.1"
"Japan"	"4_3_2_outliers_adjusted"	"15.9"
"Republic of Korea"	"4_3_2_outliers_adjusted"	NA
"Lithuania"	"4_3_2_outliers_adjusted"	"10.5"
"Luxembourg"	"4_3_2_outliers_adjusted"	NA
"Latvia"	"4_3_2_outliers_adjusted"	NA
"Netherlands"	"4_3_2_outliers_adjusted"	"17.9"
"Norway"	"4_3_2_outliers_adjusted"	"7.4"
"New Zealand"	"4_3_2_outliers_adjusted"	"1.4"
"Poland"	"4_3_2_outliers_adjusted"	"14.9"
"Portugal"	"4_3_2_outliers_adjusted"	NA
"Slovakia"	"4_3_2_outliers_adjusted"	NA
"Slovenia"	"4_3_2_outliers_adjusted"	"15.4"
"Sweden"	"4_3_2_outliers_adjusted"	"3.9"
"Turkey"	"4_3_2_outliers_adjusted"	"14.5"
"United States of America"	"4_3_2_outliers_adjusted"	"13.6"
"Australia"	"4_3_3_outliers_adjusted"	"22.2"
"Austria"	"4_3_3_outliers_adjusted"	"18.3"
"Belgium"	"4_3_3_outliers_adjusted"	"17.7"
"Canada"	"4_3_3_outliers_adjusted"	"19.7"
"Switzerland"	"4_3_3_outliers_adjusted"	NA
"Chile"	"4_3_3_outliers_adjusted"	"34.7"
"Czechia"	"4_3_3_outliers_adjusted"	"21.2"
"Germany"	"4_3_3_outliers_adjusted"	"25.3"
"Denmark"	"4_3_3_outliers_adjusted"	"16.5"
"Spain"	"4_3_3_outliers_adjusted"	"31.3"
"Estonia"	"4_3_3_outliers_adjusted"	"18.1"
"Finland"	"4_3_3_outliers_adjusted"	"12.3"
"France"	"4_3_3_outliers_adjusted"	"23.1"
"United Kingdom"	"4_3_3_outliers_adjusted"	"19.1"
"Greece"	"4_3_3_outliers_adjusted"	"35"
"Hungary"	"4_3_3_outliers_adjusted"	NA
"Ireland"	"4_3_3_outliers_adjusted"	"26.6"
"Israel"	"4_3_3_outliers_adjusted"	"28.9"
"Italy"	"4_3_3_outliers_adjusted"	"29"
"Japan"	"4_3_3_outliers_adjusted"	"27.4"
"Republic of Korea"	"4_3_3_outliers_adjusted"	NA
"Lithuania"	"4_3_3_outliers_adjusted"	"19.4"
"Luxembourg"	"4_3_3_outliers_adjusted"	NA
"Latvia"	"4_3_3_outliers_adjusted"	NA
"Netherlands"	"4_3_3_outliers_adjusted"	"12.1"
"Norway"	"4_3_3_outliers_adjusted"	"14.5"
"New Zealand"	"4_3_3_outliers_adjusted"	"14.5"
"Poland"	"4_3_3_outliers_adjusted"	"29.4"
"Portugal"	"4_3_3_outliers_adjusted"	NA
"Slovakia"	"4_3_3_outliers_adjusted"	NA
"Slovenia"	"4_3_3_outliers_adjusted"	"0.2"
"Sweden"	"4_3_3_outliers_adjusted"	"13.9"
"Turkey"	"4_3_3_outliers_adjusted"	"47.1"
"United States of America"	"4_3_3_outliers_adjusted"	"16"
"Australia"	"4_1_1_normalised"	"0.20310182"
"Austria"	"4_1_1_normalised"	"0.678752304"
"Belgium"	"4_1_1_normalised"	"0.602999281"
"Canada"	"4_1_1_normalised"	"0.30800262"
"Switzerland"	"4_1_1_normalised"	NA
"Chile"	"4_1_1_normalised"	"0.393363735"
"Czechia"	"4_1_1_normalised"	"0.468231742"
"Germany"	"4_1_1_normalised"	"0.350418225"
"Denmark"	"4_1_1_normalised"	"0.174882632"
"Spain"	"4_1_1_normalised"	"0.544855932"
"Estonia"	"4_1_1_normalised"	"0.250229703"
"Finland"	"4_1_1_normalised"	"0.32458147"
"France"	"4_1_1_normalised"	"0.664891858"
